Time,Total Energy,Total Kinetic Energy,Potential Energy,Temperature
3.9e-15,7.200256462190899e-06,7.628770461555527e-09,7.192627691729344e-06,36836.63968445529
4e-15,7.200310981231397e-06,7.69065609164763e-09,7.192620325139749e-06,37135.463547204396
4.0999999999999996e-15,7.200365500339578e-06,7.750303795368322e-09,7.19261519654421e-06,37423.48125347003
4.2e-15,7.200420019513581e-06,7.807874438602229e-09,7.192612145074979e-06,37701.46956782512
4.3e-15,7.200474538436179e-06,7.863494598376085e-09,7.1926110438378036e-06,37970.03968605144
4.4e-15,7.200529057409606e-06,7.917255857474715e-09,7.192611801552132e-06,38229.63382908915
4.5e-15,7.200741937500319e-06,7.969216610228156e-09,7.192772720890091e-06,38480.53396254542
4.6e-15,7.200796562301194e-06,8.019406323193121e-09,7.1927771559780006e-06,38722.88237002125
4.7e-15,7.200851187908461e-06,8.067831643480025e-09,7.192783356264981e-06,38956.711148066475
4.8e-15,7.182076031558624e-06,8.114483510132472e-09,7.173961548048492e-06,39181.97654452108
4.9e-15,7.172905969207028e-06,8.159344474315628e-09,7.164746624732712e-06,39398.59430512089
5e-15,7.172960488878706e-06,8.202395314245643e-09,7.16475809356446e-06,39606.471614656795
5.1e-15,7.169414328833686e-06,4.644777940293903e-09,7.164769550893392e-06,22427.993116734247
5.2e-15,7.157245269451621e-06,1.9539028517546198e-09,7.155291366599866e-06,9434.70716431002
5.3e-15,7.165900319008851e-06,1.2780401700775341e-09,7.164622278838773e-06,6171.204846790816
5.4e-15,7.1657341356974305e-06,1.1085358158382328e-09,7.164625599881592e-06,5352.728153393719
5.5e-15,7.1656943218129084e-06,1.066453784587358e-09,7.164627868028321e-06,5149.528878990282
5.5999999999999995e-15,7.165685616769509e-06,1.056440236851819e-09,7.1646291765326575e-06,5101.176991650636
5.6999999999999995e-15,7.1656840516617315e-06,1.0544733729925561e-09,7.164629578288739e-06,5091.679700356167
5.7999999999999996e-15,7.165683617885231e-06,1.0544962198861875e-09,7.1646291216653444e-06,5091.790019940803
5.9e-15,7.165682836343531e-06,1.0549798813013713e-09,7.1646278564622295e-06,5094.125450187418
6e-15,7.1562142514977914e-06,1.0555379400232835e-09,7.155158713557768e-06,5096.820118766771
6.1e-15,7.156212042711448e-06,1.056072892610356e-09,7.155155969818837e-06,5099.403215977201
6.2e-15,7.1562091352248635e-06,1.056560784811677e-09,7.155152574440052e-06,5101.759075196651
6.3e-15,7.146998514076182e-06,1.0569967556383383e-09,7.145941517320544e-06,5103.864224425558
6.4e-15,7.146994317635427e-06,1.0573811675253004e-09,7.145936936467902e-06,5105.720413734412
6.5e-15,7.146989569361993e-06,1.0577159863645098e-09,7.1459318533756285e-06,5107.337135721485
6.6e-15,7.137795444515176e-06,1.0580037672468498e-09,7.136737440747929e-06,5108.726728018731
6.7e-15,7.1377897009552465e-06,1.058247306605938e-09,7.13673145364864e-06,5109.9026936169785
6.8e-15,7.13778354382897e-06,1.0584494880433992e-09,7.136725094340926e-06,5110.878956410593
6.9e-15,7.119280393097697e-06,1.058613195804884e-09,7.118221779901892e-06,5111.669443403713
7e-15,7.11927351219778e-06,1.0587412472893111e-09,7.11821477095049e-06,5112.287758821207
7.1e-15,7.119266333026915e-06,1.0588363470981306e-09,7.118207496679817e-06,5112.746962228781
7.2e-15,7.11925888934923e-06,1.0589010741670313e-09,7.118199988275063e-06,5113.059506396539
7.3e-15,7.119251212094493e-06,1.0589378600191422e-09,7.1181922742344736e-06,5113.2371322913705
7.4e-15,7.119243330339681e-06,1.058948983144482e-09,7.118184381356536e-06,5113.290841937292
7.5e-15,7.128406140006775e-06,1.0589365696525923e-09,7.127347203437122e-06,5113.230901566786
7.6e-15,7.128397958026431e-06,1.058902599728424e-09,7.127339055426702e-06,5113.066872793997
7.7e-15,7.118940543196865e-06,1.0588489128822842e-09,7.117881694283982e-06,5112.807637964871
7.8e-15,7.118932109898286e-06,1.0587772225513765e-09,7.117873332675734e-06,5112.461470662838
7.9e-15,7.1189235874925165e-06,1.0586891169596453e-09,7.117864898375557e-06,5112.0360398607
8e-15,7.118914995502887e-06,1.0585860708854758e-09,7.117856409432001e-06,5111.538466742698
8.1e-15,7.118906351194193e-06,1.0584694653562083e-09,7.1178478817288365e-06,5110.97541980237
8.199999999999999e-15,7.118897669663822e-06,1.0583405828143997e-09,7.117839329081007e-06,5110.353091502136
8.3e-15,7.118888965950295e-06,1.0582006124767845e-09,7.117830765337818e-06,5109.677224149824
8.4e-15,7.118880253474667e-06,1.058050672795618e-09,7.117822202801871e-06,5108.953218356574
8.5e-15,7.1188715443166944e-06,1.0578917995551622e-09,7.11781365251714e-06,5108.186075558969
8.6e-15,7.118862850630141e-06,1.0577249632468116e-09,7.117805125666894e-06,5107.3804819173765
8.7e-15,7.118854181407211e-06,1.0575510675385962e-09,7.117796630339673e-06,5106.54080092573
8.8e-15,7.1188455468274345e-06,1.0573709564268591e-09,7.117788175871007e-06,5105.671107944448
8.9e-15,7.118836955445323e-06,1.0571854184239494e-09,7.117779770026899e-06,5104.775210421328
9e-15,7.118828414809992e-06,1.0569951946287913e-09,7.117771419615363e-06,5103.856686861475
9.1e-15,7.118819932673813e-06,1.0568009620348786e-09,7.117763131711779e-06,5102.9188062275
9.2e-15,7.118811514413962e-06,1.0566033627280139e-09,7.117754911051234e-06,5101.964668925092
9.3e-15,7.118803165826391e-06,1.0564029828876203e-09,7.117746762843503e-06,5100.997105407772
9.4e-15,7.118794891928197e-06,1.0562003720249534e-09,7.117738691556172e-06,5100.018769071422
9.5e-15,7.118786697854488e-06,1.0559960375051722e-09,7.1177307018169835e-06,5099.032109803299
9.6e-15,7.100454006559679e-06,1.055790446157147e-09,7.0993982161135215e-06,5098.039381755233
9.699999999999999e-15,7.100445935792257e-06,1.0555840252241306e-09,7.099390351767033e-06,5097.042647934079
9.8e-15,7.100437955154023e-06,1.0553771667598162e-09,7.0993825779872634e-06,5096.04380142873
9.899999999999999e-15,7.100430067901077e-06,1.0551702294275356e-09,7.099374897671649e-06,5095.044574097812
1e-14,7.1004222765087125e-06,1.054963539886033e-09,7.099367312968826e-06,5094.046543261094
1.01e-14,7.1004145820482635e-06,1.054757400678141e-09,7.099359824647586e-06,5093.051169791121
1.02e-14,7.100406986596164e-06,1.0545520784859667e-09,7.099352434517678e-06,5092.059741401648
1.03e-14,7.100399490800569e-06,1.054347812005648e-09,7.099345142988563e-06,5091.073410672073
1.04e-14,7.1003920964597576e-06,1.0541448155563636e-09,7.099337951644201e-06,5090.093212474055
1.05e-14,7.100384803343679e-06,1.0539432816111087e-09,7.0993308600620685e-06,5089.120076191746
1.06e-14,7.100377612767835e-06,1.0537433762069775e-09,7.099323869391628e-06,5088.154803559666
1.07e-14,7.100370524413711e-06,1.0535452550515032e-09,7.09931697915866e-06,5087.19814643453
1.08e-14,7.100363538157378e-06,1.053349048343835e-09,7.099310189109035e-06,5086.250733502071
1.09e-14,7.10035665366508e-06,1.053154861770848e-09,7.09930349880331e-06,5085.3130750869
1.1e-14,7.100349871756052e-06,1.0529627882137124e-09,7.099296908967839e-06,5084.385619679404
1.11e-14,7.100343191602312e-06,1.0527729128138234e-09,7.099290418689498e-06,5083.468778397326
1.1199999999999999e-14,7.109662011069235e-06,1.0525852989682695e-09,7.108609425770267e-06,5082.562857362827
1.13e-14,7.109655522234141e-06,1.0524000005220393e-09,7.108603122233619e-06,5081.668116574351
1.1399999999999999e-14,7.109649133176139e-06,1.0522170592047077e-09,7.108596916116934e-06,5080.784757529286
1.15e-14,7.1096428434101776e-06,1.0520365061352209e-09,7.108590806904042e-06,5079.912930490037
1.1599999999999999e-14,7.109636652340624e-06,1.0518583609418364e-09,7.108584793979683e-06,5079.052730234532
1.17e-14,7.109630558194341e-06,1.0516826372847962e-09,7.108578875557057e-06,5078.204222723257
1.18e-14,7.109624560876708e-06,1.0515093447420217e-09,7.108573051531966e-06,5077.367454204613
1.19e-14,7.109618658303786e-06,1.0513384818604012e-09,7.108567319821926e-06,5076.542417662038
1.2e-14,7.109612849833007e-06,1.0511700375675066e-09,7.10856167979544e-06,5075.729059630684
1.21e-14,7.100471736244862e-06,1.0510040006870693e-09,7.099420732244175e-06,5074.927326144295
1.22e-14,7.1004660944920415e-06,1.0508403576725104e-09,7.099415254134369e-06,5074.137151791225
1.23e-14,7.100460543456767e-06,1.050679089225706e-09,7.0994098643675415e-06,5073.358443387644
1.24e-14,7.100455081774279e-06,1.050520166137644e-09,7.099404561608141e-06,5072.591059893543
1.25e-14,7.081693069796496e-06,1.050363564832158e-09,7.080642706231664e-06,5071.834887467937
1.26e-14,7.081687785881823e-06,1.050209254684447e-09,7.0806375766271385e-06,5071.089778234473
1.27e-14,7.0816825884248965e-06,1.0500572069610825e-09,7.080632531217936e-06,5070.355593449566
1.28e-14,7.08167747696452e-06,1.0499073915276304e-09,7.080627569572992e-06,5069.632187604672
1.2899999999999999e-14,7.081672450310594e-06,1.0497597686807093e-09,7.080622690541913e-06,5068.919368986177
1.3e-14,7.08166750611975e-06,1.0496142982902369e-09,7.0806178918214596e-06,5068.216943820077
1.3099999999999999e-14,7.081662645303317e-06,1.0494709469828254e-09,7.080613174356334e-06,5067.524750958066
1.32e-14,7.072540549730571e-06,1.0493296722169897e-09,7.071491220058354e-06,5066.842584982327
1.3299999999999999e-14,7.081861032234727e-06,1.0491904340106808e-09,7.0808118418007164e-06,5066.170252833659
1.34e-14,7.0818563855150735e-06,1.049053198572596e-09,7.080807332316501e-06,5065.50759134579
1.35e-14,7.072438647927481e-06,1.0489179222779776e-09,7.071389730005203e-06,5064.854389870163
1.36e-14,7.0724341482194205e-06,1.048784559412863e-09,7.071385363660007e-06,5064.21042767019
1.37e-14,7.0631045599332316e-06,1.0486530740798594e-09,7.062055906859152e-06,5063.575531410032
1.38e-14,7.0537053148004964e-06,1.0485234211947792e-09,7.052656791379301e-06,5062.949483394062
1.39e-14,7.053701041460207e-06,1.0483955615160201e-09,7.052652645898691e-06,5062.332094138434
1.4e-14,7.053696841978238e-06,1.0482694540204253e-09,7.052648572524217e-06,5061.723165556804
1.41e-14,7.053692715677681e-06,1.0481450545957452e-09,7.052644570623086e-06,5061.12248464669
1.42e-14,7.053688661170677e-06,1.0480223142238382e-09,7.052640638856453e-06,5060.52981471679
1.43e-14,7.053684677229549e-06,1.0479011923625126e-09,7.052636776037186e-06,5059.94496000317
1.44e-14,7.044581528198249e-06,1.0477816447297693e-09,7.04353374655352e-06,5059.367706683689
1.4499999999999998e-14,7.044577667660731e-06,1.0476636272773662e-09,7.043530004033454e-06,5058.797842064933
1.46e-14,7.044573875814379e-06,1.0475470953321707e-09,7.0435263287190465e-06,5058.235150436115
1.47e-14,7.035193460528695e-06,1.0474320035980638e-09,7.034146028525097e-06,5057.679413078264
1.48e-14,7.035189796184961e-06,1.0473183057761356e-09,7.034142477879185e-06,5057.130406430288
1.4899999999999998e-14,7.035186198302434e-06,1.0472059621408153e-09,7.034138992340293e-06,5056.587938671429
1.5e-14,7.035182666971971e-06,1.047094924234391e-09,7.034135572047736e-06,5056.051775816499
1.51e-14,7.035179201151412e-06,1.0469851446111582e-09,7.0341322160068e-06,5055.521688766941
1.52e-14,7.017031935075435e-06,1.0468765789841085e-09,7.015985058496451e-06,5054.997463676424
1.53e-14,7.0170285667941234e-06,1.0467691829174414e-09,7.015981797611206e-06,5054.478885980151
1.54e-14,7.0263502899954e-06,1.0466629097918004e-09,7.025303627085608e-06,5053.965730569707
1.55e-14,7.026347041374691e-06,1.0465577184092365e-09,7.025300483656282e-06,5053.45779851474
1.56e-14,7.026343855652171e-06,1.0464535633757538e-09,7.025297402088795e-06,5052.954870623665
1.57e-14,7.026340732887758e-06,1.0463503984159282e-09,7.025294382489342e-06,5052.456723448794
1.58e-14,7.026337672394657e-06,1.046248182440265e-09,7.025291424212216e-06,5051.963158583463
1.59e-14,7.017009684868502e-06,1.0461468740410888e-09,7.01596353799446e-06,5051.473976084623
1.6e-14,7.01700675561041e-06,1.0460464273597257e-09,7.0159607091830505e-06,5050.988954516924
1.61e-14,7.017003887412735e-06,1.0459468044370697e-09,7.015957940608297e-06,5050.5079105892455
1.62e-14,7.017001080710127e-06,1.0458479685008242e-09,7.015955232741626e-06,5050.030666741145
1.63e-14,6.989568757709047e-06,1.0457498824134234e-09,6.988523007826633e-06,5049.557043648427
1.6399999999999998e-14,6.989566034658019e-06,1.0456525092172264e-09,6.988520382148801e-06,5049.086862855687
1.65e-14,6.989563373071029e-06,1.0455558143832598e-09,6.988517817256646e-06,5048.619957634706
1.66e-14,6.9895607715429465e-06,1.0454597639213589e-09,6.988515311779025e-06,5048.156163858972
1.67e-14,6.98955823025242e-06,1.0453643267048148e-09,6.988512865925715e-06,5047.695331228598
1.68e-14,6.9895557491400995e-06,1.0452694782752352e-09,6.988510479661825e-06,5047.237341642639
1.69e-14,6.989553328291542e-06,1.0451751941553445e-09,6.988508153097387e-06,5046.782076908973
1.7e-14,6.989550967771409e-06,1.0450814416114588e-09,6.988505886329797e-06,5046.329378968194
1.71e-14,6.989548666626439e-06,1.0449881993123095e-09,6.988503678427127e-06,5045.879144819137
1.72e-14,6.989546426296731e-06,1.0448954495693737e-09,6.988501530847162e-06,5045.431289050168
1.73e-14,6.9895442458110375e-06,1.0448031731649634e-09,6.988499442637872e-06,5044.985718865854
1.74e-14,6.980235533897186e-06,1.0447113570637204e-09,6.979190822540122e-06,5044.542371323054
1.75e-14,6.980233480891301e-06,1.044619983392542e-09,6.979188860907908e-06,5044.101160118862
1.76e-14,6.980231487873492e-06,1.0445290417369405e-09,6.9791869588317545e-06,5043.662034965394
1.77e-14,6.980229554946055e-06,1.0444385181924844e-09,6.979185116427862e-06,5043.224928723059
1.78e-14,6.980227681437222e-06,1.044348408677029e-09,6.979183333028545e-06,5042.789821680621
1.7899999999999998e-14,6.980225868360699e-06,1.04425870520533e-09,6.979181609655493e-06,5042.356675280152
1.8e-14,6.979910384057146e-06,1.0441694067536662e-09,6.978866214650392e-06,5041.925484578466
1.81e-14,6.979908698573152e-06,1.0440805112157607e-09,6.978864618061936e-06,5041.4962394050945
1.82e-14,6.9799070730651474e-06,1.0439920187277558e-09,6.9788630810464195e-06,5041.068940417421
1.8299999999999998e-14,6.979905507626496e-06,1.043903927932259e-09,6.978861603698563e-06,5040.643581061076
1.84e-14,6.979904002867411e-06,1.0438162388539506e-09,6.9788601866285565e-06,5040.220161455231
1.85e-14,6.9799025575283975e-06,1.0437289576860429e-09,6.978858828570712e-06,5039.798711504724
1.86e-14,6.979901172287462e-06,1.0436420903054153e-09,6.978857530197156e-06,5039.37925958693
1.87e-14,6.989240254503975e-06,1.0435556436836446e-09,6.9881966988602915e-06,5038.961839365132
1.88e-14,6.998545492205118e-06,1.043469625528476e-09,6.997502022579589e-06,5038.546488057312
1.89e-14,6.998544287005461e-06,1.0433840443188088e-09,6.997500902961142e-06,5038.133246605081
1.9e-14,6.998543141722631e-06,1.0432989049992707e-09,6.997499842817631e-06,5037.722138884301
1.91e-14,6.998542056581046e-06,1.043214223171613e-09,6.997498842357874e-06,5037.313240230322
1.92e-14,6.9985410314446214e-06,1.0431300063456196e-09,6.997497901438275e-06,5036.906586905238
1.93e-14,6.998540065859033e-06,1.0430462664371486e-09,6.997497019592596e-06,5036.502236446524
1.9399999999999998e-14,6.998539160174449e-06,1.0429630111965573e-09,6.997496197163252e-06,5036.100226277918
1.95e-14,6.998538312956226e-06,1.0428802562453434e-09,6.99749543269998e-06,5035.700631830119
1.96e-14,6.970568437528441e-06,1.0427980169192242e-09,6.969525639511522e-06,5035.303527153892
1.97e-14,6.970567702162178e-06,1.0427163011707335e-09,6.969524985861007e-06,5034.908950649216
1.9799999999999998e-14,6.970567025364183e-06,1.0426351226585936e-09,6.969524390241524e-06,5034.516968269239
1.99e-14,6.970566407658863e-06,1.042554496033438e-09,6.96952385316283e-06,5034.1276507567
2e-14,6.9705658486891795e-06,1.042474431805094e-09,6.969523374257375e-06,5033.7410488598425
2.01e-14,6.9705653478657934e-06,1.0423949412173247e-09,6.9695229529245765e-06,5033.357216870832
2.02e-14,6.9705649046696104e-06,1.0423160357285995e-09,6.9695225886338815e-06,5032.976210118572
2.03e-14,6.979609745798683e-06,1.0422377252117611e-09,6.978567508073471e-06,5032.598076275535
2.04e-14,6.979609430490764e-06,1.0421600265587843e-09,6.978567270464205e-06,5032.222896907103
2.05e-14,6.97960917215423e-06,1.0420829523047892e-09,6.978567089201926e-06,5031.850732540948
2.06e-14,6.9796089706784e-06,1.0420065112401524e-09,6.97856696416716e-06,5031.481625622696
2.07e-14,6.97960882607218e-06,1.0419307095985339e-09,6.978566895362581e-06,5031.115606252489
2.08e-14,6.97960873677045e-06,1.0418555656898483e-09,6.97856688120476e-06,5030.752762842442
2.0899999999999998e-14,6.97960870309452e-06,1.0417810866567649e-09,6.9785669220078635e-06,5030.393129881985
2.1e-14,6.979608724660504e-06,1.0417072815226875e-09,6.978567017378982e-06,5030.036750941948
2.11e-14,6.979608800986678e-06,1.0416341552500557e-09,6.978567166831428e-06,5029.683649984202
2.12e-14,6.979608931622289e-06,1.0415617203390196e-09,6.97856736990195e-06,5029.3338873675575
2.1299999999999998e-14,6.970305121238056e-06,1.0414899837625603e-09,6.969263631254294e-06,5028.98749676208
2.14e-14,6.9703053537592696e-06,1.0414189502152495e-09,6.969263934809055e-06,5028.644500836199
2.15e-14,6.9703056387486e-06,1.0413486267737675e-09,6.969264290121826e-06,5028.304933760705
2.16e-14,6.979609990525881e-06,1.041279017115309e-09,6.978568711508766e-06,5027.968813291474
2.1699999999999998e-14,6.9796103874309515e-06,1.0412101275668362e-09,6.978569177303384e-06,5027.636169979172
2.18e-14,6.979610835489375e-06,1.0411419659837861e-09,6.978569693523391e-06,5027.307041754933
2.19e-14,6.979611335082242e-06,1.0410745391885916e-09,6.978570260543054e-06,5026.981461561877
2.2e-14,6.979611885242159e-06,1.041007847779751e-09,6.978570877394379e-06,5026.65943228994
2.21e-14,6.970324485435308e-06,1.0409418944458324e-09,6.969283543540862e-06,5026.340966921269
2.22e-14,6.97032514220666e-06,1.0408766820665692e-09,6.969284265524593e-06,5026.02607936108
2.23e-14,6.970325847977077e-06,1.0408122074197957e-09,6.969285035769658e-06,5025.714754050671
2.2399999999999998e-14,6.970326602408398e-06,1.0407484804564306e-09,6.969285853927942e-06,5025.407039039517
2.25e-14,6.970327404716827e-06,1.0406855005467249e-09,6.96928671921628e-06,5025.102931286783
2.26e-14,6.970328254983194e-06,1.0406232609251305e-09,6.9692876317222684e-06,5024.802398124025
2.27e-14,6.97032915268398e-06,1.0405617663813503e-09,6.969288590917598e-06,5024.505462679027
2.2799999999999998e-14,6.9703300969409756e-06,1.0405010192146676e-09,6.969289595921761e-06,5024.212136054216
2.29e-14,6.970331086914559e-06,1.040441014524383e-09,6.9692906459000345e-06,5023.922394585846
2.3e-14,6.9610280254935714e-06,1.0403817505400152e-09,6.959987643743031e-06,5023.636229724886
2.31e-14,6.9610291007509794e-06,1.0403232237786438e-09,6.959988777527201e-06,5023.353624653545
2.3199999999999998e-14,6.961030220431937e-06,1.0402654359032517e-09,6.959989954996034e-06,5023.074587401778
2.33e-14,6.961031383995576e-06,1.0402083795743505e-09,6.9599911756160015e-06,5022.799082529788
2.34e-14,6.961032590904407e-06,1.0401520490120343e-09,6.959992438855395e-06,5022.527082128449
2.35e-14,6.961033841099979e-06,1.0400964408189204e-09,6.95999374465916e-06,5022.258569793
2.36e-14,6.961035133615345e-06,1.0400415517466952e-09,6.9599950920635985e-06,5021.993529838481
2.37e-14,6.961036467396972e-06,1.0399873735870997e-09,6.959996480023385e-06,5021.731922630104
2.38e-14,6.961037841871845e-06,1.0399339043582502e-09,6.959997907967487e-06,5021.473738598056
2.39e-14,6.96103925824123e-06,1.0398811387274714e-09,6.959999377102502e-06,5021.218951992729
2.4e-14,6.961040714374686e-06,1.039829068308501e-09,6.960000885306378e-06,5020.967522319822
2.41e-14,6.961042210228311e-06,1.0397776862981812e-09,6.960002432542013e-06,5020.719416729288
2.42e-14,6.961043745803171e-06,1.039726983577995e-09,6.960004018819593e-06,5020.474591191027
2.4299999999999998e-14,6.9517757356651596e-06,1.0396769559790217e-09,6.95073605870918e-06,5020.233025574792
2.44e-14,6.951777353410446e-06,1.039627595346197e-09,6.9507377258151e-06,5019.9946805026575
2.45e-14,6.94249311413307e-06,1.0395788889103215e-09,6.94145353524416e-06,5019.759494316666
2.46e-14,6.9517643681266005e-06,1.0395308263904756e-09,6.95072483730021e-06,5019.527417373885
2.4699999999999998e-14,6.951766086353776e-06,1.0394833989480538e-09,6.950726602954828e-06,5019.29840699581
2.48e-14,6.951767840245155e-06,1.0394366014952338e-09,6.95072840364366e-06,5019.072438615143
2.49e-14,6.960833703172551e-06,1.0393904226175354e-09,6.959794312749934e-06,5018.849457115388
2.5e-14,6.951565995621797e-06,1.0393448497458272e-09,6.950526650772051e-06,5018.629401804645
2.51e-14,6.951567872603442e-06,1.0392998722424593e-09,6.9505285727312e-06,5018.41222131746
2.52e-14,6.951569783753496e-06,1.039255477357182e-09,6.950530528276138e-06,5018.197854087375
2.53e-14,6.951571729324483e-06,1.039211656808902e-09,6.9505325176676745e-06,5017.986260127916
2.54e-14,6.951573708363476e-06,1.0391683979328497e-09,6.950534539965543e-06,5017.77737828538
2.55e-14,6.951575719799935e-06,1.0391256889187458e-09,6.950536594111016e-06,5017.571151532096
2.56e-14,6.951577764476419e-06,1.0390835170936505e-09,6.950538680959325e-06,5017.367518674916
2.57e-14,6.951579841557396e-06,1.0390418696693983e-09,6.9505407996877265e-06,5017.166417964297
2.5799999999999998e-14,6.951581949917475e-06,1.0390007322948509e-09,6.95054294918518e-06,5016.9677801036605
2.59e-14,6.951584090171193e-06,1.038960094095612e-09,6.950545130077098e-06,5016.771552584387
2.6e-14,6.951586261343503e-06,1.0389199448984289e-09,6.950547341398605e-06,5016.577686283426
2.61e-14,6.942337269041912e-06,1.0388802680398671e-09,6.941298388773872e-06,5016.386100738938
2.6199999999999998e-14,6.942339506663683e-06,1.0388410512301477e-09,6.941300665612452e-06,5016.196736607917
2.63e-14,6.9423417746706635e-06,1.038802282236973e-09,6.9413029723884266e-06,5016.009534824917
2.64e-14,6.942344071784897e-06,1.0387639487450488e-09,6.941305307836152e-06,5015.824435923728
2.65e-14,6.942346398298328e-06,1.0387260335559253e-09,6.941307672264772e-06,5015.641356859106
2.6599999999999998e-14,6.942348753866737e-06,1.0386885285576548e-09,6.94131006533818e-06,5015.460258461322
2.67e-14,6.942351138890425e-06,1.0386514175112903e-09,6.941312487472914e-06,5015.28106231823
2.68e-14,6.94235355265837e-06,1.0386146858269334e-09,6.941314937972543e-06,5015.103697980362
2.69e-14,6.94235599395547e-06,1.0385783172245957e-09,6.941317415638245e-06,5014.928086837402
2.7e-14,6.942358463785256e-06,1.0385423008772837e-09,6.941319921484379e-06,5014.754176609617
2.71e-14,6.942360961344542e-06,1.0385066250394231e-09,6.941322454719502e-06,5014.581910581778
2.72e-14,6.942363486057472e-06,1.0384712751668816e-09,6.941325014782305e-06,5014.411218525402
2.7299999999999998e-14,6.942366038268081e-06,1.0384362388374133e-09,6.941327602029244e-06,5014.242040457849
2.74e-14,6.942368617512484e-06,1.0384015012731159e-09,6.941330216011212e-06,5014.074305021845
2.75e-14,6.942371223250542e-06,1.038367054021549e-09,6.941332856196521e-06,5013.907971403541
2.76e-14,6.942373856207064e-06,1.0383328792267758e-09,6.941335523327837e-06,5013.742953382918
2.7699999999999998e-14,6.942376515131132e-06,1.038298969705978e-09,6.941338216161426e-06,5013.579216276684
2.78e-14,6.9423792014169605e-06,1.0382653128799397e-09,6.94134093610408e-06,5013.416699344244
2.79e-14,6.942381913789584e-06,1.0382318974773568e-09,6.941343681892107e-06,5013.255348160451
2.8e-14,6.951670740653893e-06,1.0381987098732584e-09,6.95063254194402e-06,5013.09509693513
