Time,Total Energy,Total Kinetic Energy,Potential Energy,Temperature
3.9e-15,7.200256462190899e-06,7.628770461555527e-09,7.192627691729344e-06,36836.63968445529
4e-15,7.200310981231397e-06,7.69065609164763e-09,7.192620325139749e-06,37135.463547204396
4.0999999999999996e-15,7.200365500339578e-06,7.750303795368322e-09,7.19261519654421e-06,37423.48125347003
4.2e-15,7.200420019513581e-06,7.807874438602229e-09,7.192612145074979e-06,37701.46956782512
4.3e-15,7.200474538436179e-06,7.863494598376085e-09,7.1926110438378036e-06,37970.03968605144
4.4e-15,7.200529057409606e-06,7.917255857474715e-09,7.192611801552132e-06,38229.63382908915
4.5e-15,7.200741937500319e-06,7.969216610228156e-09,7.192772720890091e-06,38480.53396254542
4.6e-15,7.200796562301194e-06,8.019406323193121e-09,7.1927771559780006e-06,38722.88237002125
4.7e-15,7.200851187908461e-06,8.067831643480025e-09,7.192783356264981e-06,38956.711148066475
4.8e-15,7.182076031558624e-06,8.114483510132472e-09,7.173961548048492e-06,39181.97654452108
4.9e-15,7.172905969207028e-06,8.159344474315628e-09,7.164746624732712e-06,39398.59430512089
5e-15,7.172960488878706e-06,8.202395314245643e-09,7.16475809356446e-06,39606.471614656795
5.1e-15,7.1658096731847835e-06,1.0429315708932035e-09,7.1647667416138905e-06,5035.948412151114
5.2e-15,7.1563285517099825e-06,1.0433918343314702e-09,7.155285159875651e-06,5038.170861826432
5.3e-15,7.156331596325756e-06,1.0438330923446633e-09,7.1552877632334115e-06,5040.301541012781
5.4e-15,7.165659833882461e-06,1.044251902572864e-09,7.164615581979888e-06,5042.32382776923
5.5e-15,7.165660852528514e-06,1.0446454780121347e-09,7.164616207050503e-06,5044.224264637547
5.5999999999999995e-15,7.165660933382502e-06,1.0450117299500475e-09,7.164615921652552e-06,5045.99276596271
5.6999999999999995e-15,7.165660126315954e-06,1.0453492590525288e-09,7.164614777056901e-06,5047.622574854429
5.7999999999999996e-15,7.165658484716557e-06,1.0456573261711747e-09,7.1646128273903865e-06,5049.110122225971
5.9e-15,7.165656064796333e-06,1.045935792700503e-09,7.164610129003632e-06,5050.45473880039
6e-15,7.165652922037852e-06,1.0461850372064704e-09,7.164606737000646e-06,5051.658252539061
6.1e-15,7.156182000501736e-06,1.0464058683772153e-09,7.155135594633358e-06,5052.724568311547
6.2e-15,7.156177561905349e-06,1.0465994184674535e-09,7.155130962486882e-06,5053.659153376195
6.3e-15,7.156172563461818e-06,1.0467670598913474e-09,7.155125796401927e-06,5054.46863463655
6.4e-15,7.156167056075251e-06,1.0469103165790401e-09,7.155120145758672e-06,5055.160370613338
6.5e-15,7.146954012718392e-06,1.0470307969671523e-09,7.145906981921426e-06,5055.742127879243
6.6e-15,7.1469475937875936e-06,1.0471301396367747e-09,7.145900463647957e-06,5056.2218185639495
6.7e-15,7.137751951017144e-06,1.047209951994378e-09,7.13670474106515e-06,5056.607204265907
6.8e-15,7.137744790256329e-06,1.0472717945526836e-09,7.1366975184617756e-06,5056.905820150203
6.9e-15,7.128566705628547e-06,1.0473171493141512e-09,7.127519388479233e-06,5057.124822283584
7e-15,7.119232998076561e-06,1.0473474081919142e-09,7.118185650668369e-06,5057.270931723241
7.1e-15,7.11922502337961e-06,1.0473638687890914e-09,7.11817765951082e-06,5057.350414136596
7.2e-15,7.11921684380623e-06,1.047367730589955e-09,7.118169476075641e-06,5057.369061409791
7.3e-15,7.11920848573946e-06,1.0473600980329405e-09,7.118161125641428e-06,5057.3322064861795
7.4e-15,7.119199974234988e-06,1.0473419833079597e-09,7.11815263225168e-06,5057.244736873551
7.5e-15,7.119191331152154e-06,1.0473143178062148e-09,7.118144016834348e-06,5057.111149931251
7.6e-15,7.1283534145845e-06,1.0472779551568335e-09,7.1273061366293435e-06,5056.935567533015
7.7e-15,7.128344599613606e-06,1.0472336730870268e-09,7.127297365940518e-06,5056.721745049016
7.8e-15,7.128335711873146e-06,1.047182188273572e-09,7.1272885296848724e-06,5056.473143058432
7.9e-15,7.118877667715437e-06,1.0471241635024059e-09,7.1178305435519345e-06,5056.192961920594
8e-15,7.118868668397549e-06,1.0470602076176179e-09,7.117821608189931e-06,5055.884141528696
8.1e-15,7.118859642118093e-06,1.0469908799516766e-09,7.117812651238142e-06,5055.549382701791
8.199999999999999e-15,7.118850602357201e-06,1.046916709175745e-09,7.1178036856480255e-06,5055.191238206307
8.3e-15,7.118841561188448e-06,1.0468381734076681e-09,7.11779472301504e-06,5054.812016704551
8.4e-15,7.118832529790807e-06,1.0467557260531778e-09,7.117785774064754e-06,5054.413907532751
8.5e-15,7.118823518454501e-06,1.0466697848410618e-09,7.117776848669661e-06,5053.9989277557725
8.6e-15,7.118814535991603e-06,1.0465807449655333e-09,7.117767955246638e-06,5053.568985626968
8.7e-15,7.1188055921525425e-06,1.046488968626182e-09,7.1177591031839165e-06,5053.125830080307
8.8e-15,7.118796694103271e-06,1.046394795509553e-09,7.117750299307761e-06,5052.67110134221
8.9e-15,7.118787850434852e-06,1.0462985413975586e-09,7.117741551893454e-06,5052.20632421206
9e-15,7.118779066628815e-06,1.0462005090125002e-09,7.117732866119803e-06,5051.732960428997
9.1e-15,7.118770348227234e-06,1.046100978714837e-09,7.1177242472485195e-06,5051.252363754712
9.2e-15,7.118761701060517e-06,1.0460002048351726e-09,7.117715700855682e-06,5050.7657622619145
9.3e-15,7.118753130551533e-06,1.0458984297203395e-09,7.117707232121813e-06,5050.274326157913
9.4e-15,7.1187446400112845e-06,1.0457958770645094e-09,7.11769884413422e-06,5049.7791355829
9.5e-15,7.118736232961049e-06,1.0456927545876094e-09,7.117690540206461e-06,5049.281193543082
9.6e-15,7.118727914810025e-06,1.0455892574353949e-09,7.11768232555259e-06,5048.781442328426
9.699999999999999e-15,7.109548303935756e-06,1.0454855622730976e-09,7.108502818373483e-06,5048.280734992976
9.8e-15,7.109540147222764e-06,1.0453818343826248e-09,7.108494765388382e-06,5047.779869624719
9.899999999999999e-15,7.100378945190702e-06,1.0452782216440424e-09,7.099333666969058e-06,5047.279560284293
1e-14,7.100370958913308e-06,1.045174863417604e-09,7.0993257840498905e-06,5046.780479893171
1.01e-14,7.100363072469213e-06,1.0450718838629489e-09,7.09931800058535e-06,5046.2832279744225
1.02e-14,7.1003552865878456e-06,1.0449693963319302e-09,7.099310317191513e-06,5045.7883518641365
1.03e-14,7.100347602639773e-06,1.0448675057952069e-09,7.099302735133978e-06,5045.296358428569
1.04e-14,7.100340021184441e-06,1.04476630249103e-09,7.09929525488195e-06,5044.807683396383
1.05e-14,7.100332542953209e-06,1.0446658684698644e-09,7.099287877084739e-06,5044.322722960311
1.06e-14,7.100325167816327e-06,1.0445662802308574e-09,7.099280601536096e-06,5043.841846507729
1.07e-14,7.100317897191431e-06,1.0444675986891113e-09,7.099273429592742e-06,5043.365348176166
1.08e-14,7.100310729990286e-06,1.0443698854315397e-09,7.099266360104855e-06,5042.893525347088
1.09e-14,7.100303665834315e-06,1.0442731849539833e-09,7.099259392649361e-06,5042.426592875202
1.1e-14,7.10029670512308e-06,1.0441775407735634e-09,7.099252527582306e-06,5041.964760889327
1.11e-14,7.100289847436517e-06,1.044082990216821e-09,7.0992457644463e-06,5041.508209626154
1.1199999999999999e-14,7.1096085313877575e-06,1.0439895601891164e-09,7.108564541827568e-06,5041.05706900217
1.13e-14,7.1096018685623885e-06,1.0438972745887378e-09,7.1085579712878e-06,5040.611454413772
1.1399999999999999e-14,7.1095953060309415e-06,1.0438061528476457e-09,7.108551499878094e-06,5040.171459691038
1.15e-14,7.109588844088467e-06,1.0437162133686522e-09,7.108545127875098e-06,5039.7371736946525
1.1599999999999999e-14,7.109582481491355e-06,1.0436274623755675e-09,7.10853885402898e-06,5039.308626477198
1.17e-14,7.109576217725543e-06,1.0435399063835913e-09,7.108532677819159e-06,5038.885849498273
1.18e-14,7.1095700517524985e-06,1.0434535514484454e-09,7.10852659820105e-06,5038.468871998823
1.19e-14,7.109563981537927e-06,1.043368394786501e-09,7.108520613143141e-06,5038.057680537685
1.2e-14,7.1095580072696855e-06,1.0432844348608953e-09,7.108514722834824e-06,5037.65226769389
1.21e-14,7.109552127635811e-06,1.0432016665367138e-09,7.108508925969274e-06,5037.252608672751
1.22e-14,7.100411012515069e-06,1.0431200815537986e-09,7.099367892433516e-06,5036.8586635888805
1.23e-14,7.100405299423625e-06,1.0430396759280438e-09,7.099362259747698e-06,5036.470413204436
1.24e-14,7.100399677786778e-06,1.0429604326945505e-09,7.099356717354083e-06,5036.087775601912
1.25e-14,7.100394145670529e-06,1.0428823445261844e-09,7.099351263326003e-06,5035.71071540116
1.26e-14,7.091063396542986e-06,1.0428053956104166e-09,7.090020591147375e-06,5035.3391562490615
1.27e-14,7.091058051390852e-06,1.0427295734196938e-09,7.0900153218174316e-06,5034.973037654484
1.28e-14,7.081621442430268e-06,1.0426548626644386e-09,7.080578787567603e-06,5034.612285789454
1.2899999999999999e-14,7.081616261067388e-06,1.0425812458397757e-09,7.080573679821548e-06,5034.256816129109
1.3e-14,7.081611163773578e-06,1.0425087066560783e-09,7.080568655066922e-06,5033.906550016591
1.3099999999999999e-14,7.081606150315822e-06,1.042437224072889e-09,7.080563713091749e-06,5033.561385854957
1.32e-14,7.081601219612797e-06,1.0423667814251004e-09,7.080558852831372e-06,5033.221243174286
1.3299999999999999e-14,7.081596370159777e-06,1.0422973621833106e-09,7.080554072797594e-06,5032.886042159934
1.34e-14,7.072474344459199e-06,1.042228945790992e-09,7.071432115513408e-06,5032.555683551683
1.35e-14,7.0724696369965334e-06,1.0421615122927045e-09,7.071427475484241e-06,5032.230070991756
1.36e-14,7.072465008330452e-06,1.0420950406401176e-09,7.071422913289812e-06,5031.909102845197
1.37e-14,7.072460457371343e-06,1.0420295068791688e-09,7.071418427864464e-06,5031.592663446291
1.38e-14,7.053647976754087e-06,1.041964898633136e-09,7.052606011855454e-06,5031.2806930322195
1.39e-14,7.04433665423257e-06,1.0419011904239185e-09,7.043294753042146e-06,5030.973068578224
1.4e-14,7.044332320926923e-06,1.0418383630076224e-09,7.0432904825639155e-06,5030.669697162337
1.41e-14,7.04432806104838e-06,1.0417763940499664e-09,7.043286284654329e-06,5030.3704709401945
1.42e-14,7.053630755714433e-06,1.0417152577202538e-09,7.052589040456713e-06,5030.075265184483
1.43e-14,7.053626633009376e-06,1.0416549352292444e-09,7.052584978074146e-06,5029.7839891685935
1.44e-14,7.0536225809255875e-06,1.041595405501988e-09,7.052580985520086e-06,5029.496541129029
1.4499999999999998e-14,7.05361859903669e-06,1.0415366427039434e-09,7.052577062393986e-06,5029.212796319912
1.46e-14,7.053614686824806e-06,1.0414786261214563e-09,7.0525732081986845e-06,5028.9326547223145
1.47e-14,7.044234201482974e-06,1.041421333420712e-09,7.043192780149553e-06,5028.656008494131
1.48e-14,7.035131217469798e-06,1.0413647400149404e-09,7.034089852729783e-06,5028.382738914527
1.4899999999999998e-14,7.035127485798482e-06,1.0413088253801617e-09,7.034086176973102e-06,5028.112746880449
1.5e-14,7.035123820420538e-06,1.0412535632737886e-09,7.034082566857264e-06,5027.845905675706
1.51e-14,7.035120221661461e-06,1.0411989329896554e-09,7.034079022728472e-06,5027.582115317533
1.52e-14,7.035116688581733e-06,1.0411449097328402e-09,7.034075543672e-06,5027.321256080004
1.53e-14,7.026032230593905e-06,1.0410914734559224e-09,7.02499113912045e-06,5027.063231161203
1.54e-14,7.035353889080555e-06,1.0410386000304778e-09,7.034312850480525e-06,5026.807924053484
1.55e-14,7.035350526697715e-06,1.040986266076263e-09,7.034309540431639e-06,5026.555221861907
1.56e-14,7.035347227634431e-06,1.040934450906416e-09,7.0343062931835245e-06,5026.305024696917
1.57e-14,7.035343992328018e-06,1.0408831272115215e-09,7.034303109200807e-06,5026.057200690987
1.58e-14,7.035340819653745e-06,1.0408322776343576e-09,7.034299987376111e-06,5025.811666032219
1.59e-14,7.035337708856562e-06,1.04078188268791e-09,7.034296926973874e-06,5025.5683266247015
1.6e-14,7.016946819477701e-06,1.040731918193961e-09,7.015906087559507e-06,5025.327065720353
1.61e-14,7.0169438252192e-06,1.040682364473817e-09,7.015903142854726e-06,5025.087788297711
1.62e-14,7.016940893449982e-06,1.0406332053362122e-09,7.015900260244646e-06,5024.850416174868
1.63e-14,6.99853498568248e-06,1.0405844204092102e-09,6.997494401262071e-06,5024.614850982933
1.6399999999999998e-14,6.9895058656218824e-06,1.0405359920855336e-09,6.988465329629797e-06,5024.381007702578
1.65e-14,6.989503080228721e-06,1.0404879039763818e-09,6.988462592324745e-06,5024.148807198073
1.66e-14,6.9895003555705015e-06,1.0404401377277636e-09,6.988459915432774e-06,5023.918160844471
1.67e-14,6.989497692419168e-06,1.040392681002407e-09,6.988457299738166e-06,5023.68900906944
1.68e-14,6.989495089920463e-06,1.0403455160765441e-09,6.9884547444043865e-06,5023.461266291163
1.69e-14,6.989492547459716e-06,1.0402986371991792e-09,6.988452248822517e-06,5023.23490474011
1.7e-14,6.989490065641879e-06,1.040252028316054e-09,6.988449813613563e-06,5023.009846895936
1.71e-14,6.989487644836164e-06,1.040205676028303e-09,6.9884474391601355e-06,5022.786028060248
1.72e-14,6.989485283874109e-06,1.0401595716530512e-09,6.988445124302456e-06,5022.563406306508
1.73e-14,6.989482983368837e-06,1.0401137070428027e-09,6.988442869661794e-06,5022.341942293336
1.74e-14,6.98017409788199e-06,1.0400680750765917e-09,6.9791340298069136e-06,5022.121601636099
1.75e-14,6.980171924989227e-06,1.0400226664500452e-09,6.979131902322777e-06,5021.902339407266
1.76e-14,6.980169813037246e-06,1.0399774776763201e-09,6.97912983555957e-06,5021.684138770101
1.77e-14,6.980167761458659e-06,1.0399325041950065e-09,6.979127828954464e-06,5021.466977703995
1.78e-14,6.9801657692576085e-06,1.039887742062517e-09,6.979125881515546e-06,5021.250837166758
1.7899999999999998e-14,6.98016383816535e-06,1.0398431854291484e-09,6.979123994979921e-06,5021.035688912236
1.8e-14,6.98016196662903e-06,1.0397988342021263e-09,6.979122167794828e-06,5020.821532492455
1.81e-14,6.9708198455041795e-06,1.0397546895705872e-09,6.969780090814609e-06,5020.608373649336
1.82e-14,6.970818088622768e-06,1.0397107478066228e-09,6.969778377874962e-06,5020.396194382125
1.8299999999999998e-14,6.979842947583957e-06,1.039667012259657e-09,6.978803280571697e-06,5020.1850108640065
1.84e-14,6.979841325070273e-06,1.0396234795574434e-09,6.978801701590715e-06,5019.974806811596
1.85e-14,6.989180099573045e-06,1.0395801527281727e-09,6.9881405194203166e-06,5019.765596846954
1.86e-14,6.989178603740352e-06,1.0395370365963484e-09,6.988139066703756e-06,5019.557404265909
1.87e-14,6.989177168104867e-06,1.0394941337998885e-09,6.988137673971067e-06,5019.3502418060325
1.88e-14,6.989175792181596e-06,1.0394514471322552e-09,6.988136340734463e-06,5019.144122955969
1.89e-14,6.9891744764264295e-06,1.0394089766388374e-09,6.988135067449791e-06,5018.939047934884
1.9e-14,6.998479760615547e-06,1.0393667311291313e-09,6.997440393884418e-06,5018.735059280726
1.91e-14,6.998478558751405e-06,1.039324714340855e-09,6.997439234037064e-06,5018.532175041617
1.92e-14,6.998477416506349e-06,1.0392829290947635e-09,6.997438133577254e-06,5018.330408837986
1.93e-14,6.998476334458887e-06,1.0392413822242388e-09,6.997437093076662e-06,5018.129793665823
1.9399999999999998e-14,6.998475311132085e-06,1.0392000788119402e-09,6.997436111053274e-06,5017.930354067496
1.95e-14,6.98916783915523e-06,1.0391590228789464e-09,6.9881286801323505e-06,5017.732109459374
1.96e-14,6.970504414453618e-06,1.039118221027253e-09,6.96946529623259e-06,5017.535091720165
1.97e-14,6.970503562872596e-06,1.0390776801146386e-09,6.969464485192481e-06,5017.339333963659
1.9799999999999998e-14,6.970502769478052e-06,1.039037405006161e-09,6.969463732073046e-06,5017.144859681503
1.99e-14,6.9705020353524626e-06,1.038997402275268e-09,6.969463037950188e-06,5016.951700614557
2e-14,6.970501359316466e-06,1.0389576770513661e-09,6.969462401639414e-06,5016.759881530914
2.01e-14,6.9705007424645814e-06,1.0389182351971846e-09,6.9694618242293845e-06,5016.569430739623
2.02e-14,6.970500182722183e-06,1.0388790806767322e-09,6.969461303641506e-06,5016.380367381486
2.03e-14,6.970499680248642e-06,1.038840219556861e-09,6.969460840029086e-06,5016.192720751188
2.04e-14,6.9704992356589e-06,1.0388016615897964e-09,6.96946043399731e-06,5016.0065379387825
2.05e-14,6.979543978448743e-06,1.038763405754044e-09,6.978505215042989e-06,5015.821814011835
2.06e-14,6.979543660032428e-06,1.0387254627804583e-09,6.978504934569648e-06,5015.638600785854
2.07e-14,6.979543397759672e-06,1.0386878374502687e-09,6.978504709922222e-06,5015.456921347707
2.08e-14,6.97954319235981e-06,1.0386505329543628e-09,6.978504541826855e-06,5015.276791105067
2.0899999999999998e-14,6.9795430420394005e-06,1.0386135514986198e-09,6.978504428487902e-06,5015.098220709341
2.1e-14,6.979542946859404e-06,1.038576901600565e-09,6.978504369957804e-06,5014.921251288657
2.11e-14,6.979542906468507e-06,1.0385405876273639e-09,6.978504365880879e-06,5014.745903930513
2.12e-14,6.979542920461091e-06,1.0385046128509592e-09,6.978504415848241e-06,5014.572194433967
2.1299999999999998e-14,6.970239054606693e-06,1.0384689816815588e-09,6.969200585625011e-06,5014.400144094354
2.14e-14,6.970239170454923e-06,1.0384336922936802e-09,6.969200736762629e-06,5014.229744097064
2.15e-14,6.9702393394278705e-06,1.0383987533756282e-09,6.969200940674495e-06,5014.061036394856
2.16e-14,6.979543513169081e-06,1.0383641668941865e-09,6.978505149002187e-06,5013.894030484632
2.1699999999999998e-14,6.9795437931943e-06,1.0383299343710411e-09,6.978505463259928e-06,5013.728733714078
2.18e-14,6.979544125081458e-06,1.0382960609840056e-09,6.978505829020474e-06,5013.565171085027
2.19e-14,6.979544508181251e-06,1.0382625474216355e-09,6.978506245633829e-06,5013.40334592227
2.2e-14,6.979544942264502e-06,1.038229397954734e-09,6.978506712866547e-06,5013.24327884801
2.21e-14,6.979545426969353e-06,1.0381966119820337e-09,6.978507230357371e-06,5013.084966958939
2.22e-14,6.970257904880585e-06,1.0381641897273318e-09,6.969219740690858e-06,5012.9284113356925
2.23e-14,6.970258494194426e-06,1.0381321336802756e-09,6.969220362060746e-06,5012.773623999899
2.2399999999999998e-14,6.970259132468666e-06,1.0381004476707038e-09,6.969221032020996e-06,5012.6206234445
2.25e-14,6.9702598192283e-06,1.0380691290080849e-09,6.969221750099292e-06,5012.469396677866
2.26e-14,6.970260553950531e-06,1.038038179603005e-09,6.9692225157709285e-06,5012.319952925544
2.27e-14,6.970261334900246e-06,1.0380075966416296e-09,6.969223327303604e-06,5012.172278600521
2.2799999999999998e-14,6.9609581409510004e-06,1.037977385207889e-09,6.959920163565792e-06,5012.0263982513015
2.29e-14,6.960959009896745e-06,1.0379475425863997e-09,6.9599210623541585e-06,5011.882298766255
2.3e-14,6.9609599246058156e-06,1.0379180683432019e-09,6.9599220065374725e-06,5011.739978049945
2.31e-14,6.960960884325893e-06,1.0378889594935117e-09,6.9599229953664e-06,5011.599421689904
2.3199999999999998e-14,6.9609618887776285e-06,1.0378602169503312e-09,6.959924028560678e-06,5011.460634094696
2.33e-14,6.960962937378471e-06,1.0378318387881412e-09,6.959925105539683e-06,5011.323605966668
2.34e-14,6.960964029113495e-06,1.0378038237423503e-09,6.959926225289753e-06,5011.188331199556
2.35e-14,6.96096516434955e-06,1.0377761686211693e-09,6.9599273881809295e-06,5011.054794381334
2.36e-14,6.960966341295754e-06,1.037748872692058e-09,6.959928592423062e-06,5010.922991974828
2.37e-14,6.960967560925259e-06,1.0377219326888034e-09,6.95992983899257e-06,5010.792908208644
2.38e-14,6.960968821323077e-06,1.0376953453016729e-09,6.959931125977775e-06,5010.664527101254
2.39e-14,6.960970122474515e-06,1.0376691081729298e-09,6.9599324533663425e-06,5010.53783726798
2.4e-14,6.96097146449831e-06,1.0376432206368987e-09,6.959933821277673e-06,5010.412835494509
2.41e-14,6.960972845697591e-06,1.0376176775724065e-09,6.959935228020019e-06,5010.289497052504
2.42e-14,6.960974266325373e-06,1.0375924761014087e-09,6.959936673849271e-06,5010.1678080449055
2.4299999999999998e-14,6.960975726125317e-06,1.0375676080767336e-09,6.9599381585172404e-06,5010.047729131897
2.44e-14,6.960977223766631e-06,1.0375430744094061e-09,6.959939680692222e-06,5009.929264712495
2.45e-14,6.951709121937259e-06,1.0375188688697024e-09,6.950671603068389e-06,5009.812384705562
2.46e-14,6.95169449755229e-06,1.0374949871113414e-09,6.950657002565178e-06,5009.697068124442
2.4699999999999998e-14,6.951696101832476e-06,1.0374714241484481e-09,6.950658630408328e-06,5009.583290894105
2.48e-14,6.951697742145549e-06,1.0374481759699712e-09,6.950660293969579e-06,5009.471033646598
2.49e-14,6.95169941839925e-06,1.037425235538977e-09,6.950661993163711e-06,5009.360262403054
2.5e-14,6.942431519562931e-06,1.0374025986621238e-09,6.941394116964269e-06,5009.250956915305
2.51e-14,6.942433270778324e-06,1.037380260494488e-09,6.94139589051783e-06,5009.143093788926
2.52e-14,6.951499027694444e-06,1.0373582141384118e-09,6.950461669480305e-06,5009.036639717562
2.53e-14,6.951500857989328e-06,1.0373364544816482e-09,6.950463521534846e-06,5008.931570015977
2.54e-14,6.951502722011272e-06,1.0373149761560552e-09,6.950465407035116e-06,5008.827858763307
2.55e-14,6.9515046198108504e-06,1.0372937721110421e-09,6.950467326038739e-06,5008.72547191474
2.56e-14,6.951506550019891e-06,1.0372728359811435e-09,6.95046927718391e-06,5008.62437873369
2.57e-14,6.951508512019167e-06,1.0372521603529712e-09,6.950471259858814e-06,5008.524543423521
2.5799999999999998e-14,6.95151050667173e-06,1.0372317389132526e-09,6.950473274932817e-06,5008.42593549967
2.59e-14,6.942244915356062e-06,1.0372115674573909e-09,6.941207703788605e-06,5008.328534659622
2.6e-14,6.942246966898946e-06,1.0371916353794757e-09,6.941209775263566e-06,5008.23228969118
2.61e-14,6.942249048782113e-06,1.0371719397634032e-09,6.94121187684235e-06,5008.137186513508
2.6199999999999998e-14,6.94225116138961e-06,1.0371524718009648e-09,6.941214008917809e-06,5008.043182594875
2.63e-14,6.942253303609592e-06,1.0371332243161732e-09,6.941216170385276e-06,5007.950243284973
2.64e-14,6.933004230030371e-06,1.0371141913590437e-09,6.931967115839012e-06,5007.858339853425
2.65e-14,6.9330064368171805e-06,1.0370953678407028e-09,6.9319693414493395e-06,5007.767447727858
2.6599999999999998e-14,6.9330086725299805e-06,1.0370767443441988e-09,6.931971595785636e-06,5007.677521437135
2.67e-14,6.93301093696765e-06,1.037058314520786e-09,6.931973878653129e-06,5007.5885303254045
2.68e-14,6.933013230205163e-06,1.0370400682018914e-09,6.931976190136961e-06,5007.500425292218
2.69e-14,6.933015551682276e-06,1.0370219997063968e-09,6.93197852968257e-06,5007.413178905461
2.7e-14,6.933017900892288e-06,1.0370041064348825e-09,6.931980896785853e-06,5007.326778613452
2.71e-14,6.933020278848641e-06,1.036986375906282e-09,6.931983292472735e-06,5007.241164149527
2.72e-14,6.933022683257192e-06,1.0369688043027787e-09,6.931985714452889e-06,5007.156317078798
2.7299999999999998e-14,6.933025114986449e-06,1.0369513871750024e-09,6.931988163599274e-06,5007.072215916826
2.74e-14,6.933027574351133e-06,1.0369341137997778e-09,6.931990640237333e-06,5006.988808885183
2.75e-14,6.933030060952992e-06,1.0369169782740808e-09,6.931993143974718e-06,5006.9060674802495
2.76e-14,6.933032574053792e-06,1.0368999775703475e-09,6.931995674076221e-06,5006.823977082988
2.7699999999999998e-14,6.933035113832537e-06,1.0368831018589815e-09,6.931998230730678e-06,5006.742490229747
2.78e-14,6.933037680225312e-06,1.0368663471418197e-09,6.93200081387817e-06,5006.661587614809
2.79e-14,6.942307996495359e-06,1.0368497091286847e-09,6.94127114678623e-06,5006.5812485224205
2.8e-14,6.933077748278416e-06,1.0368331790172674e-09,6.932040915099399e-06,5006.501430449339
