Time,Total Energy,Total Kinetic Energy,Potential Energy,Temperature
3.9e-15,7.200256462190899e-06,7.628770461555527e-09,7.192627691729344e-06,36836.63968445529
4e-15,7.200310981231397e-06,7.69065609164763e-09,7.192620325139749e-06,37135.463547204396
4.0999999999999996e-15,7.200365500339578e-06,7.750303795368322e-09,7.19261519654421e-06,37423.48125347003
4.2e-15,7.200420019513581e-06,7.807874438602229e-09,7.192612145074979e-06,37701.46956782512
4.3e-15,7.200474538436179e-06,7.863494598376085e-09,7.1926110438378036e-06,37970.03968605144
4.4e-15,7.200529057409606e-06,7.917255857474715e-09,7.192611801552132e-06,38229.63382908915
4.5e-15,7.200741937500319e-06,7.969216610228156e-09,7.192772720890091e-06,38480.53396254542
4.6e-15,7.200796562301194e-06,8.019406323193121e-09,7.1927771559780006e-06,38722.88237002125
4.7e-15,7.200851187908461e-06,8.067831643480025e-09,7.192783356264981e-06,38956.711148066475
4.8e-15,7.182076031558624e-06,8.114483510132472e-09,7.173961548048492e-06,39181.97654452108
4.9e-15,7.172905969207028e-06,8.159344474315628e-09,7.164746624732712e-06,39398.59430512089
5e-15,7.172960488878706e-06,8.202395314245643e-09,7.16475809356446e-06,39606.471614656795
5.1e-15,7.163457773733311e-06,8.171656228897146e-09,7.155286117504414e-06,39458.043422077324
5.2e-15,7.172695646622062e-06,8.068444799369443e-09,7.1646272018226925e-06,38959.671861419
5.3e-15,7.172608860674411e-06,7.965231318043464e-09,7.164643629356368e-06,38461.29039335107
5.4e-15,7.172523674750718e-06,7.862099428008625e-09,7.16466157532271e-06,37963.30290082719
5.5e-15,7.162972936778447e-06,7.759139186066205e-09,7.155213797592381e-06,37466.144236351676
5.5999999999999995e-15,7.153683780492567e-06,7.656446643869564e-09,7.146027333848698e-06,36970.278199453365
5.6999999999999995e-15,7.153603256208068e-06,7.554123114486295e-09,7.146049133093582e-06,36476.193995173264
5.7999999999999996e-15,7.144335293558257e-06,7.452274248236643e-09,7.1368830193100206e-06,35984.40177161438
5.9e-15,7.134932011535692e-06,7.351008913767441e-09,7.127581002621924e-06,35495.427217042816
6e-15,7.134596350053232e-06,7.250437950532251e-09,7.127345912102699e-06,35009.80553605467
6.1e-15,7.134522192613453e-06,7.1506727319386765e-09,7.127371519881514e-06,34528.07451152164
6.2e-15,7.125260169626097e-06,7.051823616696707e-09,7.118208346009401e-06,34050.76702669883
6.3e-15,7.125189034876823e-06,6.953998321631699e-09,7.1182350365551915e-06,33578.40320811299
6.4e-15,7.125119438020729e-06,6.85730035801983e-09,7.118262137662709e-06,33111.482875178415
6.5e-15,7.125051359953742e-06,6.761827531945791e-09,7.118289532421797e-06,32650.478298953567
6.6e-15,7.115813258832554e-06,6.667670703265676e-09,7.109145588129289e-06,32195.82820961097
6.7e-15,7.1157480623220195e-06,6.57491257334329e-09,7.109173149748676e-06,31747.93194284374
6.8e-15,7.115684318881742e-06,6.483626529200158e-09,7.109200692352542e-06,31307.14385867399
6.9e-15,7.1156220023333025e-06,6.3938753244541745e-09,7.109228127008849e-06,30873.76697217118
7e-15,7.115561085681827e-06,6.305709653342645e-09,7.109255376028485e-06,30448.04606791272
7.1e-15,7.124826852179845e-06,6.219166390144575e-09,7.1186076857897e-06,30030.15919877572
7.2e-15,7.11561483455732e-06,6.1342668795952075e-09,7.109480567677725e-06,29620.209430952196
7.3e-15,7.115557820658183e-06,6.051015426478008e-09,7.1095068052317045e-06,29218.217550721958
7.4e-15,7.115502094547601e-06,5.969398426890952e-09,7.10953269612071e-06,28824.117869644164
7.5e-15,7.1063118786859994e-06,5.889384408550927e-09,7.1004224942774485e-06,28437.75841917305
7.6e-15,7.106258557913991e-06,5.810925430024829e-09,7.1004476324839665e-06,28058.907707050956
7.7e-15,7.1062064422989485e-06,5.733959669039103e-09,7.1004724826299096e-06,27687.267215341493
7.8e-15,7.097037793733958e-06,5.658415171931047e-09,7.091379378562027e-06,27322.489505206355
7.9e-15,7.096987930260046e-06,5.584214322735162e-09,7.091403715937311e-06,26964.19979654574
8e-15,7.087507491774624e-06,5.5112785024940504e-09,7.08199621327213e-06,26612.018466166035
8.1e-15,7.078046373569065e-06,5.439532449745182e-09,7.072606841119319e-06,26265.58210303117
8.199999999999999e-15,7.068900016136511e-06,5.368907879202481e-09,7.063531108257308e-06,25924.56098159866
8.3e-15,7.068854408637826e-06,5.299346174752707e-09,7.063555062463073e-06,25588.672065348528
8.4e-15,7.068809859957306e-06,5.230800010877146e-09,7.063579059946429e-06,25257.68683605631
8.5e-15,7.059684647692156e-06,5.163234021095821e-09,7.05452141367106e-06,24931.43452147418
8.6e-15,7.059642090203674e-06,5.096624631864379e-09,7.05454546557181e-06,24609.801293277673
8.7e-15,7.059600545141535e-06,5.0309592396614e-09,7.0545695859018735e-06,24292.726293510757
8.8e-15,7.0504963432046115e-06,4.966234984484213e-09,7.045530108220127e-06,23980.19571223008
8.9e-15,7.0504566992520535e-06,4.902457215380628e-09,7.045554242036673e-06,23672.235378099376
9e-15,7.050418021960805e-06,4.8396378118357545e-09,7.04557838414897e-06,23368.902652958885
9.1e-15,7.050380295114849e-06,4.777793458409076e-09,7.04560250165644e-06,23070.278100656895
9.2e-15,7.05034350224136e-06,4.716943927975948e-09,7.045626558313384e-06,22776.45719742888
9.3e-15,7.050307627380072e-06,4.6571104009191254e-09,7.045650516979153e-06,22487.54221586672
9.4e-15,7.050272653082587e-06,4.59831394784994e-09,7.045674339134737e-06,22203.63489851483
9.5e-15,7.0502385619235195e-06,4.54057415282513e-09,7.045697987770695e-06,21924.82980987024
9.6e-15,7.050205336155064e-06,4.483907887906995e-09,7.045721428267157e-06,21651.208419166134
9.699999999999999e-15,7.050172956984773e-06,4.42832833663544e-09,7.045744628648138e-06,21382.834385063063
9.8e-15,7.041095296160994e-06,4.3738441853681245e-09,7.036721451975626e-06,21119.74965091598
9.899999999999999e-15,7.041064482552559e-06,4.320459129484802e-09,7.036744023423074e-06,20861.972060409284
1e-14,7.031710271027821e-06,4.268171571653627e-09,7.027442099456167e-06,20609.493900591326
1.01e-14,7.03168105551736e-06,4.216974544986642e-09,7.027464080972373e-06,20362.281530819404
1.02e-14,7.031652593898099e-06,4.166855916527055e-09,7.027485737981572e-06,20120.276365327973
1.03e-14,7.0316248671485275e-06,4.117798746114685e-09,7.0275070684024125e-06,19883.396606063212
1.04e-14,7.0222018344269766e-06,4.069781778263769e-09,7.0181320526487125e-06,19651.53961778733
1.05e-14,7.031499511908104e-06,4.022780031793713e-09,7.02747673187631e-06,19424.58477519733
1.06e-14,7.031473816704162e-06,3.97676548057153e-09,7.02749705122359e-06,19202.396749989945
1.07e-14,7.0314487875064175e-06,3.93170776691505e-09,7.027517079739503e-06,18984.828955633908
1.08e-14,7.031424407584514e-06,3.887574860821833e-09,7.027536832723692e-06,18771.726730553688
1.09e-14,7.031400660778397e-06,3.844333739831414e-09,7.027556327038565e-06,18562.930620944277
1.1e-14,7.0313775333307704e-06,3.801950976424727e-09,7.027575582354346e-06,18358.279217115658
1.11e-14,7.022031183493713e-06,3.7603932810833736e-09,7.018270790212629e-06,18157.611775734327
1.1199999999999999e-14,7.012980510523591e-06,3.719627965475115e-09,7.009260882558116e-06,17960.770456382543
1.13e-14,7.003653649124684e-06,3.6796233404570944e-09,6.999974025784227e-06,17767.60224337537
1.1399999999999999e-14,7.0036328605060915e-06,3.6403490391129816e-09,6.999992511466979e-06,17577.960505593055
1.15e-14,7.012641591487286e-06,3.6017762653966763e-09,7.00903981522189e-06,17391.706197093667
1.1599999999999999e-14,7.012621963218068e-06,3.5638779678223082e-09,7.009058085250246e-06,17208.70869580083
1.17e-14,7.012602865285455e-06,3.5266289535123685e-09,7.009076236331943e-06,17028.84635420187
1.18e-14,7.012584289698375e-06,3.4900059307571506e-09,7.009094283767618e-06,16852.006704852334
1.19e-14,7.012566224654874e-06,3.4539875485635885e-09,7.009112237106311e-06,16678.086651343383
1.2e-14,7.012548662202201e-06,3.4185543856165465e-09,7.009130107816584e-06,16506.99241499974
1.21e-14,7.012531591541314e-06,3.3836888584016644e-09,7.0091479026829125e-06,16338.639091237355
1.22e-14,7.021820208007993e-06,3.3493751117502565e-09,7.018470832896243e-06,16172.950121043348
1.23e-14,7.0218040671887154e-06,3.315598925778248e-09,7.0184884682629376e-06,16009.85684161699
1.24e-14,7.031111827753891e-06,3.2823475684993844e-09,7.027829480185391e-06,15849.29777469091
1.25e-14,7.0404932646008885e-06,3.24960966305249e-09,7.037243654937836e-06,15691.217985418403
1.26e-14,7.040478501754171e-06,3.2173750489146733e-09,7.037261126705256e-06,15535.568412220984
1.27e-14,7.0404641825742905e-06,3.1856346204374617e-09,7.037278547953853e-06,15382.305087136372
1.28e-14,7.04045029837476e-06,3.154380221930957e-09,7.0372959181528295e-06,15231.38862921692
1.2899999999999999e-14,7.040436842849483e-06,3.123604483116849e-09,7.037313238366367e-06,15082.783449990302
1.3e-14,7.040423809167413e-06,3.093300707162512e-09,7.037330508460251e-06,14936.457212815674
1.3099999999999999e-14,7.040411188265256e-06,3.0634627687618494e-09,7.037347725496494e-06,14792.380340752065
1.32e-14,7.040398975203846e-06,3.0340850127596016e-09,7.0373648901910865e-06,14650.525527050933
1.3299999999999999e-14,7.040387161407598e-06,3.0051621642732693e-09,7.037381999243325e-06,14510.86730116667
1.34e-14,7.040375740850192e-06,2.976689238351364e-09,7.0373990516118405e-06,14373.38159252817
1.35e-14,7.031041578136927e-06,2.9486614996698214e-09,7.0280929166372574e-06,14238.045535927047
1.36e-14,7.022000746839128e-06,2.9210743911847456e-09,7.0190796724479434e-06,14104.837127006915
1.37e-14,7.021990434848177e-06,2.893923484271769e-09,7.019096511363905e-06,13973.73498150396
1.38e-14,7.0126757313104096e-06,2.8672044645339695e-09,7.009808526845876e-06,13844.718266718379
1.39e-14,7.0032691033515295e-06,2.8409130884601547e-09,7.00042819026307e-06,13717.76649223254
1.4e-14,6.993973452858651e-06,2.8150451636088667e-09,6.991158407695042e-06,13592.85941422653
1.41e-14,6.984696490460812e-06,2.789596531382639e-09,6.981906893929429e-06,13469.976952301124
1.42e-14,6.984687994543415e-06,2.764563039424856e-09,6.9819234315039905e-06,13349.09905619196
1.43e-14,6.984679833216066e-06,2.739940535805423e-09,6.98193989268026e-06,13230.205677694199
1.44e-14,6.984671999324469e-06,2.715724863298678e-09,6.98195627446117e-06,13113.276743032578
1.4499999999999998e-14,6.9846644855283606e-06,2.6919118349249504e-09,6.981972573693436e-06,12998.292034760225
1.46e-14,6.984657285666244e-06,2.6684972287046363e-09,6.98198878843754e-06,12885.231166427944
1.47e-14,6.975271409086236e-06,2.6454767698850845e-09,6.972625932316351e-06,12774.073496764127
1.48e-14,6.984643807268104e-06,2.622846134804308e-09,6.9820209611333e-06,12664.798148331245
1.4899999999999998e-14,6.984637515433944e-06,2.6006009275129153e-09,6.982036914506431e-06,12557.38389464141
1.5e-14,6.984631514963879e-06,2.5787366678170426e-09,6.982052778296062e-06,12451.809102419913
1.51e-14,6.9846257985113985e-06,2.5572487777575816e-09,6.982068549733641e-06,12348.051666318192
1.52e-14,6.984620361569413e-06,2.536132581099601e-09,6.982084228988313e-06,12246.089006448421
1.53e-14,6.984615197672635e-06,2.5153832735920905e-09,6.982099814399042e-06,12145.897924778325
1.54e-14,6.975360812392253e-06,2.4949959253670524e-09,6.9728658164668865e-06,12047.454616715533
1.55e-14,6.966125025898391e-06,2.4749654650200063e-09,6.9636500604333705e-06,11950.734594237958
1.56e-14,6.956741489443031e-06,2.455286688169748e-09,6.9542862027548616e-06,11855.712727225859
1.57e-14,6.956737386387594e-06,2.4359542529420438e-09,6.954301432134653e-06,11762.363221654183
1.58e-14,6.956733528996944e-06,2.4169626691175195e-09,6.954316566327826e-06,11670.659567191562
1.59e-14,6.9567299137691095e-06,2.398306313297606e-09,6.954331607455812e-06,11580.574610431308
1.6e-14,6.956726533488879e-06,2.3799794335311687e-09,6.954346554055347e-06,11492.080577231764
1.61e-14,6.956723384800099e-06,2.3619761515434377e-09,6.954361408648555e-06,11405.149083479038
1.62e-14,6.956720461587846e-06,2.344290492139958e-09,6.954376171095706e-06,11319.751277068286
1.63e-14,6.9567177593133865e-06,2.3269163745058747e-09,6.9543908429388804e-06,11235.857795891037
1.6399999999999998e-14,6.956715272887126e-06,2.309847644547938e-09,6.954405425242578e-06,11153.438924003314
1.65e-14,6.956712998925033e-06,2.2930780935146235e-09,6.954419920831519e-06,11072.464681535634
1.66e-14,6.947349782345981e-06,2.2766014644603217e-09,6.94507318088152e-06,10992.904855906276
1.67e-14,6.9473478957910425e-06,2.2604114907418055e-09,6.945087484300301e-06,10914.72918770716
1.68e-14,6.94734620807266e-06,2.244501893619858e-09,6.94510170617904e-06,10837.907359122933
1.69e-14,6.956376555288212e-06,2.228866414869991e-09,6.954147688873342e-06,10762.40915139663
1.7e-14,6.956375297377658e-06,2.213498838348409e-09,6.954161798539309e-06,10688.204548964093
1.71e-14,6.956374225704404e-06,2.198393004845004e-09,6.954175832699558e-06,10615.263811173847
1.72e-14,6.95637333620109e-06,2.1835428230826112e-09,6.954189793378007e-06,10543.557525398617
1.73e-14,6.956372625817753e-06,2.1689422855382898e-09,6.954203683532215e-06,10473.056683430714
1.74e-14,6.956372090609664e-06,2.1545854803008074e-09,6.954217505129363e-06,10403.732738737639
1.75e-14,6.956371726906814e-06,2.1404665907201505e-09,6.954231260316094e-06,10335.557604769692
1.76e-14,6.956371531486091e-06,2.126579919503457e-09,6.9542449515665875e-06,10268.503771310725
1.77e-14,6.956371500958538e-06,2.1129198880368972e-09,6.9542585810705e-06,10202.544301203745
1.78e-14,6.956371632033077e-06,2.099481035438438e-09,6.954272150997638e-06,10137.652825777046
1.7899999999999998e-14,6.956371920644391e-06,2.0862580506868424e-09,6.954285662593704e-06,10073.803699983811
1.8e-14,6.9563723650229025e-06,2.0732457397005264e-09,6.954299119283202e-06,10010.971843437526
1.81e-14,6.956372961543175e-06,2.0604390419537967e-09,6.954312522501221e-06,9949.132820645927
1.82e-14,6.947161415170946e-06,2.0478330347990728e-09,6.945113582136147e-06,9888.26286188149
1.8299999999999998e-14,6.947162327791139e-06,2.0354229318269967e-09,6.945126904859312e-06,9828.33885526298
1.84e-14,6.947163383631783e-06,2.0232040861063496e-09,6.945140179545677e-06,9769.338362399854
1.85e-14,6.947164580950181e-06,2.0111719834738e-09,6.945153408966707e-06,9711.23958599084
1.86e-14,6.947165917949898e-06,1.999322245816839e-09,6.945166595704082e-06,9654.021385676055
1.87e-14,6.947167390181903e-06,1.9876506284641497e-09,6.945179739553439e-06,9597.663265436036
1.88e-14,6.9471689964705005e-06,1.9761530386488517e-09,6.945192843431852e-06,9542.14546274422
1.89e-14,6.947170733372135e-06,1.964825521655429e-09,6.94520590785048e-06,9487.448881675353
1.9e-14,6.947172599062717e-06,1.9536642588099733e-09,6.945218934803907e-06,9433.555083201081
1.91e-14,6.947174591263471e-06,1.942665583505541e-09,6.9452319256799655e-06,9380.446362570749
1.92e-14,6.947176708316159e-06,1.9318259634968574e-09,6.945244882352662e-06,9328.105663818766
1.93e-14,6.937835517620648e-06,1.921142011145659e-09,6.935914375609502e-06,9276.516629235763
1.9399999999999998e-14,6.928644093547332e-06,1.9106104814237945e-09,6.926733483065908e-06,9225.663589726255
1.95e-14,6.937697799272164e-06,1.90022828088428e-09,6.93579757099128e-06,9175.53160812671
1.96e-14,6.946894158394028e-06,1.889992467500459e-09,6.945004165926528e-06,9126.106478428908
1.97e-14,6.956240394788883e-06,1.879900242969012e-09,6.9543604945459135e-06,9077.374688613892
1.9799999999999998e-14,6.9562432551351165e-06,1.8699489420973396e-09,6.954373306193019e-06,9029.32336940738
1.99e-14,6.956246226161697e-06,1.860136042972564e-09,6.954386090118724e-06,8981.940343382299
2e-14,6.9562493055562466e-06,1.8504591703225629e-09,6.9543988463859236e-06,8935.214141188011
2.01e-14,6.947201030451684e-06,1.8409160749038687e-09,6.94536011437678e-06,8889.133902021773
2.02e-14,6.947204284010705e-06,1.8315046462383928e-09,6.9453727793644665e-06,8843.68943512987
2.03e-14,6.94720764175285e-06,1.822222886742012e-09,6.945385418866108e-06,8798.871094883696
2.04e-14,6.947211100887465e-06,1.8130689167529335e-09,6.945398031970712e-06,8754.669805059955
2.05e-14,6.947214660985073e-06,1.804040986325583e-09,6.945410619998747e-06,8711.077115789183
2.06e-14,6.947218319649324e-06,1.7951374338792914e-09,6.945423182215445e-06,8668.085003884846
2.07e-14,6.956273766239368e-06,1.78635669449817e-09,6.95448740954487e-06,8625.685912920519
2.08e-14,6.956277655232376e-06,1.7776972838395915e-09,6.954499957948536e-06,8583.872675529607
2.0899999999999998e-14,6.956281637522358e-06,1.7691577996690883e-09,6.954512479722689e-06,8542.638520816847
2.1e-14,6.947092248033386e-06,1.7607369019550163e-09,6.945331511131431e-06,8501.976978242437
2.11e-14,6.947096432684839e-06,1.7524333055133715e-09,6.945343999379326e-06,8461.881842106486
2.12e-14,6.956294134684016e-06,1.744245770350306e-09,6.954549888913666e-06,8422.347124916403
2.1299999999999998e-14,6.965660574255892e-06,1.736173093511582e-09,6.96392440116238e-06,8383.367018030805
2.14e-14,6.965665022487669e-06,1.7282140894592646e-09,6.96393680839821e-06,8344.935796905487
2.15e-14,6.9656695551682545e-06,1.7203675824057195e-09,6.963949187585849e-06,8307.047784077004
2.16e-14,6.956480814027518e-06,1.7126324069855817e-09,6.9547681816205325e-06,8269.697352407366
2.1699999999999998e-14,6.956485530256535e-06,1.705007389608484e-09,6.9547805228669265e-06,8232.87883504296
2.18e-14,6.956490326692399e-06,1.6974913516252706e-09,6.9547928353407735e-06,8196.58654070306
2.19e-14,6.9564952022764745e-06,1.6900830920838164e-09,6.954805119184391e-06,8160.814670413776
2.2e-14,6.965570612230044e-06,1.6827813748560812e-09,6.963887830855189e-06,8125.557255349145
2.21e-14,6.965575677481021e-06,1.6755849310824934e-09,6.963900092549939e-06,8090.8081686341875
2.22e-14,6.965580817831988e-06,1.6684924508854363e-09,6.963912325381102e-06,8056.561085332267
2.23e-14,6.965586031337141e-06,1.661502589732871e-09,6.963924528747408e-06,8022.809513172771
2.2399999999999998e-14,6.965591317148374e-06,1.6546139497445502e-09,6.963936703198629e-06,7989.546702285424
2.25e-14,6.946890346514193e-06,1.6478250911885485e-09,6.9452425214230044e-06,7956.7657007129665
2.26e-14,6.946895738732991e-06,1.6411345154722577e-09,6.945254604217518e-06,7924.459272280682
2.27e-14,6.9469011987135785e-06,1.6345406723185373e-09,6.94526665804126e-06,7892.61993124749
2.2799999999999998e-14,6.937580945211654e-06,1.6280419670140519e-09,6.93595290324464e-06,7861.2399773056095
2.29e-14,6.937586521840224e-06,1.6216367569457012e-09,6.935964885083278e-06,7830.311478856205
2.3e-14,6.937592162291696e-06,1.6153233399015768e-09,6.935976838951794e-06,7799.826216518834
2.31e-14,6.937597867518145e-06,1.6090999847677306e-09,6.935988767533377e-06,7769.775831355305
2.3199999999999998e-14,6.928428841180797e-06,1.6029649095216871e-09,6.926825876271276e-06,7740.151718608119
2.33e-14,6.9284346867521156e-06,1.596916293892492e-09,6.926837770458223e-06,7710.945088831373
2.34e-14,6.928440592788249e-06,1.5909522990002886e-09,6.926849640489249e-06,7682.147062723346
2.35e-14,6.9284465574987015e-06,1.5850710422791397e-09,6.926861486456422e-06,7653.74855003765
2.36e-14,6.928452580939325e-06,1.5792706237028473e-09,6.926873310315622e-06,7625.740376218466
2.37e-14,6.928458661378931e-06,1.573549129021592e-09,6.926885112249909e-06,7598.113298029125
2.38e-14,6.92846479781075e-06,1.5679046338122296e-09,6.926896893176938e-06,7570.858023109565
2.39e-14,6.9284709895148795e-06,1.5623352052999182e-09,6.9269086543095795e-06,7543.965218772322
2.4e-14,6.928477235547877e-06,1.556838906292342e-09,6.926920396641585e-06,7517.425530999513
2.41e-14,6.928483535557783e-06,1.5514138132905984e-09,6.9269321217444925e-06,7491.2296718939115
2.42e-14,6.928489888272672e-06,1.5460580104337466e-09,6.9269438302622385e-06,7465.368390439311
2.4299999999999998e-14,6.928496292841682e-06,1.5407695999624188e-09,6.926955523241719e-06,7439.832523025615
2.44e-14,6.937677347873822e-06,1.5355467142817439e-09,6.93614180115954e-06,7414.613051696431
2.45e-14,6.93768383811455e-06,1.5303875103397229e-09,6.93615345060421e-06,7389.701077004234
2.46e-14,6.93769037711548e-06,1.5252901807619063e-09,6.936165086934718e-06,7365.087871775792
2.4699999999999998e-14,6.928625591605134e-06,1.5202529489844122e-09,6.92710533865615e-06,7340.764857611226
2.48e-14,6.928632196246258e-06,1.5152740745502842e-09,6.927116922171708e-06,7316.723630458257
2.49e-14,6.9286388489049305e-06,1.5103518782466174e-09,6.927128497026684e-06,7292.95608199051
2.5e-14,6.9286455478535e-06,1.5054847324109856e-09,6.92714006312109e-06,7269.454352800679
2.51e-14,6.928652294680132e-06,1.5006710503683266e-09,6.927151623629764e-06,7246.210781394965
2.52e-14,6.9286590866305596e-06,1.4959093119126028e-09,6.927163177318647e-06,7223.2180272350315
2.53e-14,6.928665924736733e-06,1.4911980486412005e-09,6.927174726688092e-06,7200.468999922986
2.54e-14,6.928672808282405e-06,1.486535846910334e-09,6.927186272435495e-06,7177.956873471988
2.55e-14,6.928679736401625e-06,1.4819213598230181e-09,6.9271978150418025e-06,7155.675144191938
2.56e-14,6.928686708032624e-06,1.4773532989926866e-09,6.9272093547336315e-06,7133.617590918892
2.57e-14,6.92869372468518e-06,1.4728304420461467e-09,6.927220894243134e-06,7111.778311244188
2.5799999999999998e-14,6.928700783955082e-06,1.4683516300328637e-09,6.927232432325049e-06,7090.151709004793
2.59e-14,6.928707885615604e-06,1.4639157718743532e-09,6.92724396984373e-06,7068.7325157678415
2.6e-14,6.93804132837182e-06,1.4595218353805762e-09,6.93658180653644e-06,7047.515747451989
2.61e-14,6.938048531024526e-06,1.455168849932985e-09,6.936593362174593e-06,7026.4967172828865
2.6199999999999998e-14,6.938055774538165e-06,1.4508559034217817e-09,6.936604918634744e-06,7005.671021004285
2.63e-14,6.9380630600471416e-06,1.4465821509607505e-09,6.9366164778961805e-06,6985.034578958884
2.64e-14,6.947142298516457e-06,1.4423468065507695e-09,6.9456999517099066e-06,6964.583595834372
2.65e-14,6.947149696464188e-06,1.4381491441255194e-09,6.945711547320062e-06,6944.314565712789
2.6599999999999998e-14,6.938085161333937e-06,1.4339884950003246e-09,6.9366511728389365e-06,6924.224259751873
2.67e-14,6.938092609265988e-06,1.4298642476606168e-09,6.936662745018327e-06,6904.309725163634
2.68e-14,6.938100096850969e-06,1.4257758346186716e-09,6.936674321016351e-06,6884.568221750165
2.69e-14,6.947452348251747e-06,1.421722744532985e-09,6.946030625507214e-06,6864.997280423844
2.7e-14,6.947459930662417e-06,1.4177045133943119e-09,6.9460422261490225e-06,6845.5946606478155
2.71e-14,6.947467551089565e-06,1.4137207286958363e-09,6.946053830360869e-06,6826.358370572276
2.72e-14,6.9565473658851045e-06,1.4097710149096244e-09,6.9551375948701945e-06,6807.286596905389
2.7299999999999998e-14,6.9565550943685495e-06,1.4058550471317026e-09,6.955149239321418e-06,6788.377770800556
2.74e-14,6.956562861524708e-06,1.401972541193067e-09,6.955160888983516e-06,6769.630520105965
2.75e-14,6.947225852988912e-06,1.3981232416484852e-09,6.945827729747264e-06,6751.0436113667565
2.76e-14,6.947233679533446e-06,1.3943069282601088e-09,6.945839372605186e-06,6732.615981132104
2.7699999999999998e-14,6.9472415446340136e-06,1.3905234181196685e-09,6.945851021215894e-06,6714.34674620254
2.78e-14,6.947249447347306e-06,1.386772549474807e-09,6.945862674797831e-06,6696.235125533026
2.79e-14,6.947257386165596e-06,1.3830541947751701e-09,6.945874331970821e-06,6678.280503227927
2.8e-14,6.947265362002071e-06,1.3793682526222629e-09,6.945885993749449e-06,6660.4823896697035
2.8099999999999998e-14,6.947273374514413e-06,1.3757146447246005e-09,6.9458976598696885e-06,6642.84040681641
