Time,Total Energy,Total Kinetic Energy,Potential Energy,Temperature
3.9e-15,7.200256462190899e-06,7.628770461555527e-09,7.192627691729344e-06,36836.63968445529
4e-15,7.200310981231397e-06,7.69065609164763e-09,7.192620325139749e-06,37135.463547204396
4.0999999999999996e-15,7.200365500339578e-06,7.750303795368322e-09,7.19261519654421e-06,37423.48125347003
4.2e-15,7.200420019513581e-06,7.807874438602229e-09,7.192612145074979e-06,37701.46956782512
4.3e-15,7.200474538436179e-06,7.863494598376085e-09,7.1926110438378036e-06,37970.03968605144
4.4e-15,7.200529057409606e-06,7.917255857474715e-09,7.192611801552132e-06,38229.63382908915
4.5e-15,7.200741937500319e-06,7.969216610228156e-09,7.192772720890091e-06,38480.53396254542
4.6e-15,7.200796562301194e-06,8.019406323193121e-09,7.1927771559780006e-06,38722.88237002125
4.7e-15,7.200851187908461e-06,8.067831643480025e-09,7.192783356264981e-06,38956.711148066475
4.8e-15,7.182076031558624e-06,8.114483510132472e-09,7.173961548048492e-06,39181.97654452108
4.9e-15,7.172905969207028e-06,8.159344474315628e-09,7.164746624732712e-06,39398.59430512089
5e-15,7.172960488878706e-06,8.202395314245643e-09,7.16475809356446e-06,39606.471614656795
5.1e-15,7.162089725611446e-06,6.804253928521355e-09,7.155285471682925e-06,32855.34039195265
5.2e-15,7.169379016162855e-06,4.7559413463548665e-09,7.1646230748165e-06,22964.761965109003
5.3e-15,7.168073272983333e-06,3.44033881482582e-09,7.164632934168507e-06,16612.18173398076
5.4e-15,7.167236452997116e-06,2.5951736674753768e-09,7.16464127932964e-06,12531.177571684895
5.5e-15,7.166700388297673e-06,2.052174538629377e-09,7.164648213759044e-06,9909.226451373603
5.5999999999999995e-15,7.166357237157724e-06,1.70335340478208e-09,7.164653883752942e-06,8224.892326155212
5.6999999999999995e-15,7.156670677737694e-06,1.4793818478166726e-09,7.1551912958898776e-06,7143.412737133877
5.7999999999999996e-15,7.156530523243465e-06,1.3357261642462723e-09,7.155194797079219e-06,6449.750150092565
5.9e-15,7.147234072071271e-06,1.243759689568691e-09,7.145990312381702e-06,6005.676507056662
6e-15,7.147177039090451e-06,1.1850663965734126e-09,7.1459919726938775e-06,5722.267313287266
6.1e-15,7.147140605491313e-06,1.1477893037515848e-09,7.145992816187562e-06,5542.269390465812
6.2e-15,7.147117174143157e-06,1.124288477158714e-09,7.145992885665998e-06,5428.792194389324
6.3e-15,7.14710186069146e-06,1.109637784908176e-09,7.145992222906552e-06,5358.049173049177
6.4e-15,7.137902578306685e-06,1.1006591005825998e-09,7.1368019192061025e-06,5314.694275820525
6.5e-15,7.137895181626965e-06,1.095301205464702e-09,7.136799880421501e-06,5288.82289157588
6.6e-15,7.137889474453687e-06,1.0922400035483585e-09,7.136797234450139e-06,5274.041428093399
6.7e-15,7.128558746127784e-06,1.0906209421276704e-09,7.127468125185656e-06,5266.223552004265
6.8e-15,7.119383502155339e-06,1.0898929076357817e-09,7.118293609247703e-06,5262.708130431325
6.9e-15,7.119379079031302e-06,1.0897010346660503e-09,7.118289377996636e-06,5261.781643589598
7e-15,7.128545393980685e-06,1.0898174704864095e-09,7.127455576510198e-06,5262.343871065514
7.1e-15,7.1190915482145e-06,1.0900966157405743e-09,7.118001451598759e-06,5263.691764962586
7.2e-15,7.119086484929583e-06,1.0904461568877393e-09,7.117996038772695e-06,5265.379575777958
7.3e-15,7.119081109797107e-06,1.0908083093646407e-09,7.1179903014877425e-06,5267.128282252963
7.4e-15,7.1190754227270035e-06,1.091147663063827e-09,7.117984275063939e-06,5268.766901478107
7.5e-15,7.1190694360441345e-06,1.0914432833956774e-09,7.117977992760739e-06,5270.194347709797
7.6e-15,7.1190631689899075e-06,1.0916835882523958e-09,7.1179714854016555e-06,5271.354695037845
7.7e-15,7.119056645313796e-06,1.0918630196051499e-09,7.117964782294191e-06,5272.221105702945
7.8e-15,7.119049891689154e-06,1.0919798633199632e-09,7.117957911825834e-06,5272.785302757197
7.9e-15,7.1190429337700645e-06,1.0920348422295167e-09,7.117950898927835e-06,5273.050776504464
8e-15,7.119035797951184e-06,1.0920301841964653e-09,7.117943767766988e-06,5273.028284507094
8.1e-15,7.119028509866898e-06,1.0919690211174185e-09,7.117936540845781e-06,5272.7329495882905
8.199999999999999e-15,7.1190210930228006e-06,1.0918549934915862e-09,7.117929238029309e-06,5272.182350433679
8.3e-15,7.119013570634215e-06,1.0916919869640678e-09,7.117921878647251e-06,5271.3952494518535
8.4e-15,7.119005963373265e-06,1.0914839726264855e-09,7.117914479400639e-06,5270.390821642505
8.5e-15,7.118998291448005e-06,1.0912348933861968e-09,7.117907056554619e-06,5269.188105913459
8.6e-15,7.118990572919681e-06,1.0909485896565434e-09,7.117899624330025e-06,5267.805646265118
8.7e-15,7.118982824561082e-06,1.090628760641353e-09,7.11789219580044e-06,5266.261304846987
8.8e-15,7.118975061467999e-06,1.0902789377893295e-09,7.11788478253021e-06,5264.572133778291
8.9e-15,7.118967297465257e-06,1.0899024587403383e-09,7.1178773950065166e-06,5262.75424934379
9e-15,7.109788071153035e-06,1.0895024694977194e-09,7.108698568683537e-06,5260.8228424831095
9.1e-15,7.109780315754417e-06,1.089081908235054e-09,7.108691233846182e-06,5258.792100599326
9.2e-15,7.109772595322407e-06,1.0886435161288456e-09,7.108683951806278e-06,5256.675259866172
9.3e-15,7.109764917424625e-06,1.0881898369691973e-09,7.1086767275876556e-06,5254.484603348123
9.4e-15,7.10060399891457e-06,1.0877232212041333e-09,7.099516275693366e-06,5252.231480529004
9.5e-15,7.100596405683854e-06,1.0872458345432285e-09,7.099509159849311e-06,5249.926348855881
9.6e-15,7.1005888788084615e-06,1.0867596656727006e-09,7.099502119142789e-06,5247.578810992514
9.699999999999999e-15,7.100581422853135e-06,1.0862665274153864e-09,7.09949515632572e-06,5245.197620420476
9.8e-15,7.100574043247946e-06,1.0857680693362539e-09,7.09948827517861e-06,5242.790742306716
9.899999999999999e-15,7.100566744617584e-06,1.0852657998630716e-09,7.099481478817721e-06,5240.365460316472
1e-14,7.100559530143057e-06,1.0847610701671694e-09,7.0994747690728895e-06,5237.928298779146
1.01e-14,7.100552402404182e-06,1.0842550967061244e-09,7.0994681473074765e-06,5235.4851315389815
1.02e-14,7.100545364506883e-06,1.0837489664110584e-09,7.099461615540472e-06,5233.041207002689
1.03e-14,7.100538418186963e-06,1.0832436542848998e-09,7.0994551745326785e-06,5230.601233115247
1.04e-14,7.100531565455088e-06,1.0827400241787407e-09,7.099448825430909e-06,5228.169381108646
1.05e-14,7.100524807124691e-06,1.0822388304347299e-09,7.099442568294256e-06,5225.74929343485
1.06e-14,7.1005181448870965e-06,1.0817407382279413e-09,7.099436404148868e-06,5223.3441819894915
1.07e-14,7.100511579312852e-06,1.0812463256961114e-09,7.099430332987156e-06,5220.956838395622
1.08e-14,7.100505110231416e-06,1.080756087119988e-09,7.0994243541442965e-06,5218.589649360496
1.09e-14,7.100498738624975e-06,1.0802704497233422e-09,7.099418468175252e-06,5216.244677796903
1.1e-14,7.100492463756395e-06,1.0797897702420265e-09,7.099412673986153e-06,5213.923646256345
1.11e-14,7.100486284667387e-06,1.0793143492556522e-09,7.099406970318132e-06,5211.628006131668
1.1199999999999999e-14,7.109805491748162e-06,1.078844435332633e-09,7.10872664731283e-06,5209.358957671999
1.13e-14,7.1097994948977086e-06,1.0783802261888496e-09,7.10872111467152e-06,5207.117455577532
1.1399999999999999e-14,7.109793593343154e-06,1.0779218706503604e-09,7.108715671472504e-06,5204.904218476771
1.15e-14,7.109787785841143e-06,1.077469481794427e-09,7.108710316359349e-06,5202.719792379898
1.1599999999999999e-14,7.119125608309948e-06,1.0770231451416492e-09,7.118048585164806e-06,5200.564590235699
1.17e-14,7.119119976818073e-06,1.0765829104366434e-09,7.118043393907636e-06,5198.438852243369
1.18e-14,7.109978866699396e-06,1.0761487981026949e-09,7.108902717901293e-06,5196.342677019744
1.19e-14,7.109973396676586e-06,1.075720807433659e-09,7.108897675869152e-06,5194.276061155099
1.2e-14,7.100536581146759e-06,1.075298917573626e-09,7.099461282229185e-06,5192.238903943609
1.21e-14,7.100531280301864e-06,1.0748830902755864e-09,7.0994563972115885e-06,5190.231020703965
1.22e-14,7.100526068079037e-06,1.074473270722884e-09,7.099451594808314e-06,5188.2521467458855
1.23e-14,7.09117747941035e-06,1.0740693928370932e-09,7.090103410017513e-06,5186.301962999976
1.24e-14,7.091172449989775e-06,1.073671376953242e-09,7.090098778612822e-06,5184.380084792209
1.25e-14,7.091167505857806e-06,1.0732791388081015e-09,7.090094226718997e-06,5182.486105245198
1.26e-14,7.091162645656976e-06,1.0728925887352187e-09,7.09008975306824e-06,5180.619591391289
1.27e-14,7.091157867995735e-06,1.0725116279290955e-09,7.090085356367806e-06,5178.7800661336105
1.28e-14,7.07262245647617e-06,1.0721361528958173e-09,7.071550320323274e-06,5176.967029736582
1.2899999999999999e-14,7.072617811984172e-06,1.0717660543759965e-09,7.071546045929796e-06,5175.179954625187
1.3e-14,7.072613247610418e-06,1.0714012214250828e-09,7.071541846388993e-06,5173.418305087355
1.3099999999999999e-14,7.072608762455223e-06,1.0710415448256781e-09,7.071537720910397e-06,5171.681553750824
1.32e-14,7.072604354944852e-06,1.0706869081688662e-09,7.071533668036683e-06,5169.969138518027
1.3299999999999999e-14,7.0544197210693005e-06,1.0703371980998023e-09,7.0533493838712005e-06,5168.280512038432
1.34e-14,7.045090360082414e-06,1.0699923032426806e-09,7.044020367779172e-06,5166.615136517587
1.35e-14,7.045086152333053e-06,1.0696521121227287e-09,7.04401650022093e-06,5164.972473683168
1.36e-14,7.035687004956278e-06,1.069316509803312e-09,7.034617688446475e-06,5163.351968546734
1.37e-14,7.035682936305138e-06,1.0689853907688946e-09,7.034613950914369e-06,5161.75311161101
1.38e-14,7.0356789408049274e-06,1.0686586470241961e-09,7.034610282157903e-06,5160.17538140491
1.39e-14,7.03567501664618e-06,1.0683361669578433e-09,7.034606680479222e-06,5158.618238996507
1.4e-14,7.035671163947484e-06,1.068017841848174e-09,7.034603146105636e-06,5157.081159407275
1.41e-14,7.0356673817721285e-06,1.0677035666986383e-09,7.0345996782054295e-06,5155.563635645934
1.42e-14,7.035663669421629e-06,1.0673932405664482e-09,7.034596276181063e-06,5154.0651802953935
1.43e-14,7.035660026174972e-06,1.0670867588909844e-09,7.0345929394160815e-06,5152.585288469333
1.44e-14,7.035656451642824e-06,1.0667840150322411e-09,7.034589667627792e-06,5151.123445240806
1.4499999999999998e-14,7.035652944506302e-06,1.0664849099795045e-09,7.034586459596323e-06,5149.679172522026
1.46e-14,7.026586546837493e-06,1.0661893411214151e-09,7.0255203574963714e-06,5148.2519748389595
1.47e-14,7.017206332033714e-06,1.0658972086680612e-09,7.016140434825045e-06,5146.841370341345
1.48e-14,7.0172029983143555e-06,1.0656084118639106e-09,7.016137389902491e-06,5145.446872516286
1.4899999999999998e-14,7.0171997300948186e-06,1.065322854792318e-09,7.016134407240026e-06,5144.068018216158
1.5e-14,7.017196527215818e-06,1.0650404378664627e-09,7.016131486777952e-06,5142.704326571357
1.51e-14,7.017193388547174e-06,1.0647610566207731e-09,7.016128627490553e-06,5141.355293154515
1.52e-14,7.017190313682471e-06,1.0644846139766047e-09,7.0161258290684945e-06,5140.0204492071225
1.53e-14,7.017187302151501e-06,1.0642110114374047e-09,7.016123091140064e-06,5138.699319124096
1.54e-14,7.026509246506634e-06,1.0639401549604197e-09,7.025445306351674e-06,5137.391448806176
1.55e-14,7.026506352571836e-06,1.0636719455421207e-09,7.025442680626294e-06,5136.096360200267
1.56e-14,7.026503520590704e-06,1.06340628763416e-09,7.02544011430307e-06,5134.813591937125
1.57e-14,7.017175882016978e-06,1.063143084488228e-09,7.01611273893249e-06,5133.542676853315
1.58e-14,7.008128307511535e-06,1.0628822419148255e-09,7.00706542526962e-06,5132.283160140994
1.59e-14,7.008125651565066e-06,1.06262366712447e-09,7.007063027897941e-06,5131.0345937525035
1.6e-14,7.008123056794419e-06,1.0623672670775746e-09,7.007060689527342e-06,5129.79652843252
1.61e-14,7.008120522510505e-06,1.0621129459843536e-09,7.00705840956452e-06,5128.568501645982
1.62e-14,7.008118048525804e-06,1.0618606211060037e-09,7.007056187904698e-06,5127.350113876415
1.63e-14,6.99875696666582e-06,1.0616102092996402e-09,6.997695356456521e-06,5126.140963656175
1.6399999999999998e-14,6.9987546053149914e-06,1.0613616286811132e-09,6.99769324368631e-06,5124.940655595608
1.65e-14,6.989725604065506e-06,1.061114790602219e-09,6.988664489274904e-06,5123.748761643831
1.66e-14,6.989723346046225e-06,1.0608696182388709e-09,6.988662476427987e-06,5122.564910844445
1.67e-14,6.989721148166533e-06,1.060626039388767e-09,6.988660522127144e-06,5121.388754558023
1.68e-14,6.9897190098588685e-06,1.0603839867675955e-09,6.988658625872101e-06,5120.219967892373
1.69e-14,6.989716930919509e-06,1.0601433917805969e-09,6.988656787527728e-06,5119.058219627615
1.7e-14,6.989714912070881e-06,1.0599041957673171e-09,6.988655007875113e-06,5117.903226513121
1.71e-14,6.9897129522366345e-06,1.0596663435480164e-09,6.9886532858930865e-06,5116.754722105408
1.72e-14,6.998737862434826e-06,1.0594297804006966e-09,6.997678432654425e-06,5115.612442171262
1.73e-14,6.998736037422454e-06,1.0591944582045833e-09,6.997676842964249e-06,5114.47615435245
1.74e-14,6.9894278257673085e-06,1.0589603317788354e-09,6.98836886543553e-06,5113.345640486638
1.75e-14,6.989426126973468e-06,1.0587273637007783e-09,6.988367399609768e-06,5112.22071987294
1.76e-14,6.989424487739772e-06,1.0584955209953912e-09,6.988365992218777e-06,5111.101233286622
1.77e-14,6.989422908136412e-06,1.058264777934464e-09,6.9883646433584775e-06,5109.987056495238
1.78e-14,6.980080893585625e-06,1.0580351123566145e-09,6.979022858473269e-06,5108.878082489296
1.7899999999999998e-14,6.980079425805896e-06,1.0578065065386946e-09,6.979021619299357e-06,5107.77422568997
1.8e-14,6.980078017309292e-06,1.0575789504993256e-09,6.979020438358792e-06,5106.675437900705
1.81e-14,6.980076668255329e-06,1.0573524387096224e-09,6.979019315816619e-06,5105.581692424468
1.82e-14,6.9800753791037565e-06,1.0571269635984298e-09,6.979018252140158e-06,5104.492952702823
1.8299999999999998e-14,6.980074149619511e-06,1.0569025264500866e-09,6.979017247093061e-06,5103.409224937386
1.84e-14,6.989379352535207e-06,1.0566791323104496e-09,6.988322673402896e-06,5102.330533492822
1.85e-14,6.989378234824372e-06,1.0564567924460244e-09,6.988321778031926e-06,5101.256932771107
1.86e-14,6.989377176746567e-06,1.0562355176442802e-09,6.988320941228923e-06,5100.188474861123
1.87e-14,6.989376178937569e-06,1.0560153272145587e-09,6.988320163610354e-06,5099.125253000865
1.88e-14,6.989375240334569e-06,1.0557962390514536e-09,6.988319444095518e-06,5098.067353597009
1.89e-14,6.989374361634944e-06,1.0555782717366286e-09,6.9883187833632074e-06,5097.014866373851
1.9e-14,6.989373542786851e-06,1.0553614548391222e-09,6.988318181332012e-06,5095.967934109839
1.91e-14,6.9893727834635926e-06,1.0551458133846518e-09,6.988317637650208e-06,5094.926677645329
1.92e-14,6.998712679507092e-06,1.054931374314517e-09,6.997657748132777e-06,5093.891227070347
1.93e-14,6.998712046313037e-06,1.0547181683400877e-09,6.997657328144697e-06,5092.861730679257
1.9399999999999998e-14,6.998711471884967e-06,1.0545062249440263e-09,6.997656965660023e-06,5091.838330833429
1.95e-14,6.989370339021366e-06,1.0542955792082038e-09,6.9883160434421575e-06,5090.821196930834
1.96e-14,6.989369875558569e-06,1.0540862646108279e-09,6.988315789293958e-06,5089.8104906259205
1.97e-14,6.989369470948628e-06,1.0538783186947208e-09,6.988315592629933e-06,5088.806393199724
1.9799999999999998e-14,6.9800467761916585e-06,1.0536717701932095e-09,6.978993104421465e-06,5087.809043395338
1.99e-14,6.979785709780232e-06,1.0534666541658923e-09,6.978732243126066e-06,5086.818610503187
2e-14,6.979785494107118e-06,1.0532630046580472e-09,6.97873223110246e-06,5085.835258915902
2.01e-14,6.9797853365406e-06,1.053060856957531e-09,6.978732275683642e-06,5084.859159026087
2.02e-14,6.97978523578088e-06,1.05286024169601e-09,6.978732375539184e-06,5083.8904587432435
2.03e-14,6.979785192886842e-06,1.0526611896402886e-09,6.9787325316972014e-06,5082.929306629412
2.04e-14,6.979785206481057e-06,1.0524637350906028e-09,6.978732742745966e-06,5081.975868308324
2.05e-14,6.979785277155665e-06,1.0522679087351647e-09,6.978733009246929e-06,5081.030291962522
2.06e-14,6.979785403973032e-06,1.0520737389153104e-09,6.978733330234117e-06,5080.092714442316
2.07e-14,6.979785587233624e-06,1.0518812560306846e-09,6.978733705977593e-06,5079.163282536858
2.08e-14,6.979785825533813e-06,1.051690485040127e-09,6.978734135048773e-06,5078.242116763576
2.0899999999999998e-14,6.979786119921874e-06,1.0515014510824332e-09,6.978734618470792e-06,5077.329338508837
2.1e-14,6.979786469009459e-06,1.051314173838734e-09,6.978735154835621e-06,5076.425042805879
2.11e-14,6.970482725555737e-06,1.0511286729753355e-09,6.969431596882762e-06,5075.529324616348
2.12e-14,6.9704831758087395e-06,1.0509449719417756e-09,6.969432230836797e-06,5074.6422971697875
2.1299999999999998e-14,6.970483679999706e-06,1.0507630888856811e-09,6.96943291691082e-06,5073.764048094682
2.14e-14,6.970484236995156e-06,1.050583036119622e-09,6.969433653959036e-06,5072.894636844083
2.15e-14,6.9704848469895936e-06,1.0504048293503752e-09,6.969434442160243e-06,5072.034139260474
2.16e-14,6.970501822587623e-06,1.0502284808989433e-09,6.969451594106724e-06,5071.182614837628
2.1699999999999998e-14,6.970502550051434e-06,1.0500540048901391e-09,6.969452496046544e-06,5070.340131779278
2.18e-14,6.970503328630188e-06,1.0498814091656645e-09,6.969453447221022e-06,5069.506727950235
2.19e-14,6.970504157833358e-06,1.049710699628977e-09,6.969454447133729e-06,5068.682431856211
2.2e-14,6.970505038074298e-06,1.049541881847388e-09,6.96945549619245e-06,5067.867270379789
2.21e-14,6.9705059677723904e-06,1.049374960871684e-09,6.9694565928115186e-06,5067.061267909435
2.22e-14,6.970506946505266e-06,1.0492099403377292e-09,6.9694577365649286e-06,5066.264442001451
2.23e-14,6.970507974367297e-06,1.0490468207608402e-09,6.969458927546537e-06,5065.476795144121
2.2399999999999998e-14,6.970509050408103e-06,1.048885600650906e-09,6.969460164807452e-06,5064.698320142224
2.25e-14,6.970510174023607e-06,1.0487262757140664e-09,6.969461447747893e-06,5063.928996262223
2.26e-14,6.9705113449507505e-06,1.0485688435009427e-09,6.969462776107249e-06,5063.168811676937
2.27e-14,6.970512562362935e-06,1.0484132963616704e-09,6.969464149066574e-06,5062.417729447868
2.2799999999999998e-14,6.970513826470548e-06,1.048259631766091e-09,6.969465566838783e-06,5061.675737357775
2.29e-14,6.970515135751542e-06,1.0481078389867858e-09,6.969467027912555e-06,5060.942783607737
2.3e-14,6.970516490760111e-06,1.0479579091040682e-09,6.969468532851007e-06,5060.218825127739
2.31e-14,6.970517889196501e-06,1.0478098279779284e-09,6.969470079368523e-06,5059.503793640664
2.3199999999999998e-14,6.9705193323107466e-06,1.0476635802485294e-09,6.969471668730498e-06,5058.797614979281
2.33e-14,6.96121653079433e-06,1.047519154816071e-09,6.9601690116395135e-06,5058.100235546573
2.34e-14,6.961218054849986e-06,1.0473765366969595e-09,6.960170678313289e-06,5057.411582992055
2.35e-14,6.961219620782957e-06,1.0472357128574457e-09,6.9601723850700996e-06,5056.731594380351
2.36e-14,6.961221228596721e-06,1.0470966668405382e-09,6.9601741319298805e-06,5056.060190246462
2.37e-14,6.9519534327235365e-06,1.0469593836330424e-09,6.950906473339903e-06,5055.397298096969
2.38e-14,6.9519551291776904e-06,1.0468238384002048e-09,6.95090830533929e-06,5054.742798013614
2.39e-14,6.95195686619031e-06,1.046690015765041e-09,6.950910176174545e-06,5054.096615746367
2.4e-14,6.961022969148913e-06,1.046557894503112e-09,6.95997641125441e-06,5053.458648809905
2.41e-14,6.9610247982694965e-06,1.046427458746476e-09,6.95997837081075e-06,5052.828820583537
2.42e-14,6.951740611072328e-06,1.0462986843823953e-09,6.950694312387945e-06,5052.207014635365
2.4299999999999998e-14,6.951742511078861e-06,1.0461715456923184e-09,6.950696339533169e-06,5051.593106779582
2.44e-14,6.951744449619001e-06,1.0460460244620939e-09,6.950698403594539e-06,5050.987009066479
2.45e-14,6.951746425574155e-06,1.0459220944749702e-09,6.950700503479681e-06,5050.38859490462
2.46e-14,6.961017829354064e-06,1.0457997269397739e-09,6.959972029627124e-06,5049.797725271588
2.4699999999999998e-14,6.9610198730184995e-06,1.0456789040845607e-09,6.959974194114415e-06,5049.214314352939
2.48e-14,6.961021953346323e-06,1.0455596007886097e-09,6.959976393745534e-06,5048.638240849579
2.49e-14,6.951754696112132e-06,1.0454417906781872e-09,6.950709254321454e-06,5048.069377412058
2.5e-14,6.951756852676733e-06,1.045325451384013e-09,6.950711527225348e-06,5047.507616027017
2.51e-14,6.95175904458581e-06,1.045210554032846e-09,6.950713834031777e-06,5046.952817275769
2.52e-14,6.951761270555013e-06,1.0450970734078127e-09,6.950716173481605e-06,5046.40485939493
2.53e-14,6.942512471299362e-06,1.0449849832672965e-09,6.9414674863160944e-06,5045.863615672999
2.54e-14,6.94251477155245e-06,1.0448742556057927e-09,6.9414698972968435e-06,5045.328950881278
2.55e-14,6.942517104688018e-06,1.0447648645581595e-09,6.94147233982346e-06,5044.800740126127
2.56e-14,6.942519470235094e-06,1.044656783404932e-09,6.941474813451689e-06,5044.278854388682
2.57e-14,6.94252186833245e-06,1.044549986619726e-09,6.9414773183458305e-06,5043.763170411046
2.5799999999999998e-14,6.942524298481726e-06,1.0444444474400058e-09,6.9414798540342865e-06,5043.2535589663785
2.59e-14,6.942526760755304e-06,1.044340133768049e-09,6.941482420621536e-06,5042.74986506611
2.6e-14,6.942529254629985e-06,1.0442370197544066e-09,6.94148501761023e-06,5042.251963892375
2.61e-14,6.942531778941411e-06,1.0441350787848238e-09,6.9414876438626265e-06,5041.759726934332
2.6199999999999998e-14,6.942534333833109e-06,1.0440342843956872e-09,6.941490299548714e-06,5041.273026408533
2.63e-14,6.9425369194553545e-06,1.0439346129169712e-09,6.941492984842437e-06,5040.79174802078
2.64e-14,6.942539535058795e-06,1.0438360328498894e-09,6.941495699025946e-06,5040.315739674551
2.65e-14,6.9425421810738295e-06,1.043738515804433e-09,6.941498442558025e-06,5039.844864284517
2.6599999999999998e-14,6.94254485551652e-06,1.0436420319748437e-09,6.941501213484545e-06,5039.37897792919
2.67e-14,6.9425475594413925e-06,1.0435465555543788e-09,6.941504012885838e-06,5038.91795599692
2.68e-14,6.942550292095039e-06,1.0434520608512125e-09,6.941506840034188e-06,5038.46167443095
2.69e-14,6.942553053338346e-06,1.043358518683608e-09,6.941509694819662e-06,5038.009992322973
2.7e-14,6.9425558433451924e-06,1.0432659023033404e-09,6.941512577442889e-06,5037.562780515253
2.71e-14,6.942558661606205e-06,1.0431741864626428e-09,6.941515487419742e-06,5037.119917095235
2.72e-14,6.942561507750644e-06,1.0430833410603625e-09,6.941518424409583e-06,5036.681256715078
2.7299999999999998e-14,6.942564381245185e-06,1.0429933444175621e-09,6.941521387900768e-06,5036.246694694848
2.74e-14,6.942567282125622e-06,1.0429041686424965e-09,6.941524377956979e-06,5035.816096355151
2.75e-14,6.942570210612298e-06,1.0428157836685714e-09,6.941527394828629e-06,5035.3893165150175
2.76e-14,6.942573165463797e-06,1.0427281625432318e-09,6.941530437301254e-06,5034.966225030073
2.7699999999999998e-14,6.942576147351458e-06,1.0426412842216337e-09,6.941533506067236e-06,5034.546720282195
2.78e-14,6.942579156349455e-06,1.0425551262335383e-09,6.941536601223222e-06,5034.13069377053
2.79e-14,6.9425821918024414e-06,1.0424696609256856e-09,6.941539722141516e-06,5033.718011967249
2.8e-14,6.942585253542627e-06,1.04238486267278e-09,6.9415428686799544e-06,5033.3085511368445
